ID,RevolvingUtilizationOfUnsecuredLines,Age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
40571,0.0,52,1,2.0,7800.0,7,0,2,0,0.0,0
39836,2.0,44,0,0.0,8352.0,1,0,0,0,3.0,0
34818,0.0,38,0,2.0,5450.0,9,0,2,0,4.0,0
14932,1.0,45,0,2.0,8000.0,10,0,4,0,2.0,0
30624,1.0,34,0,1.0,6333.0,11,0,0,0,0.0,0
72674,1.0,51,0,2.0,4749.0,15,0,1,0,1.0,0
123745,0.0,55,0,1.0,6250.0,10,0,1,0,1.0,0
76631,0.0,65,0,1.0,5000.0,26,0,1,0,0.0,0
41696,0.0,38,0,1.0,6300.0,7,0,0,0,2.0,0
100771,2.0,57,0,3.0,5500.0,2,0,1,0,2.0,0
59704,0.0,69,0,0.0,2500.0,4,0,0,0,0.0,0
53829,0.0,34,0,2.0,8250.0,14,0,3,0,4.0,0
58920,2.0,61,1,2.0,6000.0,15,1,2,1,0.0,1
105485,0.0,65,0,1.0,2250.0,5,0,0,0,0.0,0
45373,2.0,65,0,2.0,2850.0,8,0,0,0,0.0,0
79360,0.0,66,0,0.0,2667.0,2,0,0,0,0.0,0
33743,0.0,40,1,2.0,5400.0,7,0,2,0,2.0,0
9447,1.0,48,0,1.0,5100.0,4,0,0,0,3.0,0
60133,0.0,74,1,3.0,1262.0,16,0,1,0,0.0,0
15894,1.0,42,0,2.0,9000.0,20,0,2,0,0.0,0
53391,2.0,37,0,2.0,7650.0,11,0,2,0,2.0,1
89484,0.0,79,1,2.0,7166.0,7,0,3,0,0.0,0
74329,1.0,40,0,0.0,72916.0,13,0,2,0,2.0,0
107705,1.0,64,0,1.0,53500.0,23,0,5,0,0.0,0
104448,2.0,34,0,3.0,1200.0,7,0,1,0,2.0,0
40579,0.0,66,0,1.0,26500.0,5,0,1,0,0.0,0
109516,2.0,42,0,1.0,6166.0,14,0,2,0,0.0,0
10961,0.0,85,0,0.0,6500.0,1,0,0,0,0.0,0
85123,1.0,66,0,2.0,18833.0,14,0,2,0,1.0,0
22930,2.0,50,1,1.0,6400.0,8,0,0,0,1.0,0
29808,1.0,42,1,1.0,29166.0,13,0,1,0,0.0,0
116329,0.0,43,0,1.0,5600.0,7,0,0,0,0.0,0
75556,2.0,40,0,2.0,7744.0,7,0,1,0,0.0,0
88626,0.0,72,0,2.0,10500.0,21,0,6,0,0.0,0
4884,2.0,61,0,1.0,4668.0,20,0,0,0,0.0,0
73796,2.0,53,0,2.0,3083.0,16,0,2,0,0.0,0
22492,0.0,76,0,2.0,3332.0,6,0,1,0,0.0,0
144826,2.0,44,1,3.0,742.0,9,0,2,0,2.0,0
50744,2.0,28,0,0.0,2833.0,3,0,0,0,1.0,0
52624,0.0,67,0,0.0,2800.0,7,0,1,0,0.0,0
30377,0.0,46,0,3.0,0.0,10,0,1,0,3.0,0
143757,0.0,27,0,0.0,4033.0,5,0,0,0,1.0,0
42040,0.0,39,0,2.0,11056.0,7,0,2,0,2.0,0
132787,0.0,67,0,1.0,11100.0,15,0,1,0,1.0,0
118542,1.0,35,0,1.0,5250.0,6,0,2,0,0.0,0
61021,1.0,32,0,1.0,2772.0,6,0,0,0,1.0,0
72346,2.0,39,0,2.0,15833.0,9,0,2,0,1.0,0
82583,0.0,77,0,1.0,12400.0,7,0,2,0,0.0,0
33144,1.0,40,0,2.0,8000.0,15,0,1,0,1.0,0
108171,2.0,32,1,2.0,5408.0,11,0,2,1,0.0,0
90484,1.0,37,1,3.0,3600.0,9,0,1,0,2.0,0
55207,0.0,72,0,2.0,6667.0,19,0,1,0,0.0,0
80800,0.0,36,0,1.0,9670.0,4,0,1,1,1.0,0
42216,0.0,51,0,1.0,6833.0,12,0,0,0,2.0,0
90608,0.0,65,0,3.0,1.0,7,0,0,0,0.0,0
98278,0.0,61,0,2.0,3500.0,7,0,1,0,0.0,0
95399,0.0,41,0,2.0,8300.0,7,0,2,0,2.0,0
57863,1.0,54,0,3.0,200.0,6,0,0,0,1.0,0
128919,0.0,60,0,2.0,8833.0,7,0,1,0,2.0,0
146642,1.0,49,0,2.0,6666.0,12,0,3,0,0.0,0
119167,0.0,48,0,2.0,4200.0,8,0,1,0,0.0,0
52009,0.0,54,0,1.0,4783.0,4,0,1,0,2.0,0
138099,0.0,54,0,0.0,8400.0,3,0,0,0,3.0,0
36832,0.0,61,0,3.0,4200.0,23,0,4,0,0.0,0
104773,2.0,64,0,0.0,6000.0,4,0,0,0,0.0,0
132788,2.0,58,0,1.0,4664.0,8,0,0,0,0.0,0
110099,0.0,51,0,2.0,7500.0,4,0,2,0,0.0,0
23079,2.0,37,0,0.0,4500.0,1,0,0,0,1.0,0
143835,0.0,64,0,1.0,4500.0,6,0,0,0,0.0,0
23920,0.0,55,0,0.0,9800.0,1,0,0,0,3.0,0
24056,3.0,39,0,1.0,2400.0,5,0,0,0,2.0,0
59943,2.0,40,0,2.0,6250.0,15,0,1,0,3.0,0
23527,0.0,69,0,0.0,5100.0,6,0,1,0,0.0,0
123669,0.0,62,0,2.0,5163.0,8,0,2,0,1.0,0
11521,0.0,53,0,0.0,8500.0,9,0,0,0,0.0,0
76696,1.0,49,0,2.0,10000.0,11,0,1,0,2.0,0
12860,1.0,41,0,2.0,7241.0,12,0,1,0,5.0,0
7190,0.0,49,0,0.0,5400.0,2,0,0,0,0.0,0
114690,0.0,35,0,0.0,6300.0,6,0,0,0,3.0,0
4128,2.0,54,0,2.0,5211.0,8,0,1,0,2.0,0
14085,2.0,38,0,0.0,4250.0,5,0,0,0,0.0,0
52754,1.0,33,0,1.0,6600.0,9,0,0,0,2.0,0
126530,0.0,42,0,1.0,5600.0,10,0,2,0,1.0,0
130639,0.0,53,0,1.0,6400.0,6,0,1,0,0.0,0
70345,0.0,48,0,1.0,15000.0,14,0,2,0,3.0,0
61423,1.0,34,0,1.0,2600.0,6,0,0,0,0.0,0
105637,2.0,57,0,0.0,1019.0,0,0,0,0,0.0,0
10537,1.0,42,1,2.0,6500.0,17,0,1,0,1.0,0
52115,1.0,64,0,3.0,4500.0,20,0,3,0,0.0,0
78924,0.0,64,0,2.0,1592.0,12,0,0,0,0.0,0
95798,0.0,54,0,3.0,8281.0,10,0,4,0,0.0,0
29362,2.0,41,1,3.0,1500.0,12,0,3,0,3.0,1
54032,2.0,64,0,1.0,2950.0,6,0,0,0,0.0,0
133324,1.0,27,0,0.0,3680.0,3,0,0,0,0.0,0
9134,0.0,85,0,0.0,10500.0,1,0,0,0,0.0,0
69572,0.0,75,0,1.0,7817.0,16,0,2,0,1.0,0
53401,1.0,51,1,2.0,11000.0,18,0,2,0,2.0,1
106386,0.0,42,1,2.0,9100.0,12,0,2,0,1.0,0
103008,0.0,36,0,1.0,11333.0,8,0,4,0,3.0,0
59917,0.0,82,0,0.0,3197.0,3,0,0,0,0.0,0
77086,0.0,60,0,1.0,5000.0,6,0,1,0,2.0,0
28078,0.0,29,0,1.0,3000.0,9,0,0,0,0.0,0
89899,0.0,50,0,1.0,4446.0,4,0,1,0,0.0,0
109741,0.0,50,0,2.0,6800.0,11,0,2,0,0.0,0
20365,3.0,36,1,1.0,8925.0,4,1,1,1,0.0,1
104025,0.0,54,1,2.0,7000.0,18,0,1,0,0.0,0
141982,2.0,36,0,1.0,5339.0,9,0,0,0,2.0,0
86655,0.0,66,0,0.0,8000.0,17,0,0,0,0.0,0
23724,0.0,30,1,1.0,1500.0,3,0,0,0,0.0,0
114799,1.0,33,0,1.0,3172.0,2,0,0,0,2.0,1
35692,1.0,64,0,2.0,2734.0,7,0,1,0,0.0,0
123379,1.0,47,0,0.0,13500.0,6,0,0,0,0.0,0
142160,0.0,78,0,1.0,4706.0,6,0,2,0,1.0,0
59337,1.0,39,0,0.0,4950.0,3,0,0,0,1.0,0
102678,0.0,55,0,2.0,3333.0,9,0,0,0,0.0,0
32368,0.0,45,0,2.0,6250.0,11,0,1,0,0.0,0
53460,0.0,57,1,1.0,3872.0,4,1,0,0,1.0,0
120065,0.0,79,0,1.0,4568.0,6,0,1,0,0.0,0
102985,0.0,61,1,0.0,1200.0,2,0,0,0,0.0,0
18676,0.0,23,0,0.0,15200.0,3,0,0,0,2.0,0
59817,0.0,44,0,1.0,2433.0,4,0,0,0,0.0,0
7510,0.0,35,0,2.0,2048.0,11,0,1,0,1.0,0
48946,1.0,31,0,2.0,5000.0,9,0,1,0,0.0,0
92824,0.0,51,0,2.0,3300.0,13,0,1,0,1.0,0
137164,0.0,58,0,2.0,10600.0,34,0,5,0,0.0,0
50758,0.0,74,0,0.0,10500.0,14,0,0,0,0.0,0
57257,2.0,43,0,1.0,8000.0,2,1,1,1,4.0,0
7393,0.0,40,0,1.0,6900.0,9,0,1,0,3.0,0
85206,0.0,65,0,1.0,13983.0,24,1,1,0,0.0,0
43767,0.0,45,0,1.0,8601.0,7,0,3,0,2.0,0
54677,2.0,58,0,2.0,14000.0,9,0,2,0,2.0,0
101827,0.0,46,0,2.0,7100.0,6,0,4,0,0.0,0
66831,0.0,82,0,0.0,10500.0,8,0,0,0,0.0,0
2260,0.0,67,0,1.0,8000.0,5,0,1,0,0.0,0
137199,1.0,48,0,3.0,7189.0,13,0,2,0,0.0,0
133204,0.0,44,0,1.0,11093.0,13,0,1,0,2.0,0
142649,0.0,32,0,1.0,3681.0,5,0,0,0,0.0,0
125799,2.0,22,0,0.0,929.0,1,0,0,0,0.0,0
2042,0.0,34,0,2.0,4400.0,7,0,1,0,0.0,0
90011,0.0,40,0,2.0,3358.0,12,0,2,0,2.0,0
137513,0.0,47,0,2.0,11250.0,8,0,2,0,1.0,0
105779,0.0,38,0,1.0,5010.0,4,0,1,0,1.0,0
8461,0.0,72,0,1.0,9550.0,7,0,1,0,0.0,0
60530,0.0,66,0,0.0,7500.0,3,0,0,0,0.0,0
101116,0.0,60,0,1.0,5041.0,6,0,1,0,0.0,0
71119,0.0,50,0,1.0,12462.0,11,0,1,0,0.0,0
22823,2.0,36,0,0.0,3200.0,0,0,0,0,1.0,0
74696,0.0,78,0,1.0,6000.0,5,0,1,0,0.0,0
35848,0.0,52,0,1.0,2400.0,8,0,1,0,3.0,0
112385,0.0,57,0,2.0,2500.0,7,0,1,0,0.0,0
103531,0.0,34,0,2.0,5000.0,6,0,1,0,0.0,0
28786,0.0,52,0,0.0,3750.0,11,0,0,0,0.0,0
35354,1.0,47,0,2.0,17000.0,17,0,12,0,0.0,0
32003,0.0,43,0,2.0,2000.0,10,0,2,0,0.0,0
121812,2.0,43,1,2.0,4600.0,12,0,1,0,3.0,1
44273,0.0,53,0,0.0,6666.0,11,0,0,0,0.0,0
46888,0.0,43,0,2.0,6342.0,8,0,2,0,2.0,0
26924,1.0,33,0,3.0,0.0,7,0,3,0,2.0,0
121461,2.0,36,0,2.0,7000.0,15,0,1,0,1.0,0
20452,0.0,56,0,1.0,13700.0,9,0,2,0,0.0,0
745,0.0,76,0,0.0,1201.0,8,0,0,0,0.0,0
68222,0.0,43,0,2.0,6250.0,10,0,2,0,0.0,0
115849,0.0,58,0,2.0,8983.0,7,0,2,0,0.0,0
88563,1.0,44,0,2.0,3634.0,7,0,0,0,0.0,0
106504,1.0,38,0,1.0,5611.0,15,0,0,0,0.0,0
137102,0.0,60,0,1.0,7615.0,7,0,1,0,0.0,0
113104,2.0,23,0,0.0,770.0,0,1,0,0,0.0,0
140640,2.0,60,0,2.0,6667.0,11,0,1,0,0.0,0
110800,1.0,50,0,1.0,9300.0,6,0,1,0,4.0,0
94988,0.0,24,0,1.0,1000.0,5,0,0,0,0.0,0
106392,1.0,54,0,1.0,4776.0,10,1,1,0,0.0,0
49883,0.0,46,0,1.0,11064.0,7,0,2,0,1.0,0
37596,0.0,57,0,2.0,7659.0,5,0,1,0,0.0,0
89350,3.0,38,1,1.0,6000.0,5,0,0,0,3.0,1
36855,0.0,49,0,0.0,6166.0,8,0,0,0,1.0,0
137260,0.0,71,0,2.0,6900.0,11,0,1,0,1.0,0
146637,0.0,46,0,1.0,13333.0,7,0,1,0,0.0,0
53143,0.0,39,0,0.0,7777.0,11,0,0,0,3.0,0
81991,0.0,51,0,1.0,15400.0,15,1,1,0,2.0,0
65611,1.0,63,1,2.0,3406.0,11,0,2,0,0.0,0
23704,0.0,50,0,2.0,6666.0,14,0,1,0,4.0,0
146817,0.0,45,0,3.0,2500.0,16,0,3,0,2.0,0
146930,0.0,71,0,1.0,2000.0,4,0,0,0,0.0,0
55196,0.0,31,1,2.0,3200.0,6,0,1,0,1.0,0
106896,1.0,47,1,1.0,6866.0,10,0,1,0,0.0,0
49324,1.0,56,0,1.0,15583.0,21,0,2,0,1.0,0
130486,1.0,42,0,2.0,4000.0,12,0,1,0,3.0,0
104441,3.0,27,0,1.0,2120.0,6,0,0,0,0.0,0
38725,0.0,49,0,0.0,3783.0,3,0,0,0,0.0,0
61879,0.0,26,0,1.0,2340.0,4,0,0,0,1.0,0
60497,1.0,34,0,3.0,3083.0,11,0,2,0,1.0,0
424,2.0,61,1,3.0,3000.0,11,1,3,1,1.0,1
87207,0.0,50,0,1.0,6815.0,7,0,2,1,4.0,0
41866,1.0,49,0,2.0,2370.0,10,0,0,0,3.0,0
70835,0.0,47,0,1.0,7680.0,5,0,2,0,0.0,0
95363,0.0,78,0,0.0,3500.0,3,0,0,0,0.0,0
121889,0.0,80,1,2.0,6364.0,19,0,2,0,0.0,0
148393,0.0,75,0,1.0,5136.0,11,0,1,0,0.0,0
104759,0.0,77,0,0.0,2667.0,12,0,0,0,0.0,0
103096,0.0,43,0,2.0,7500.0,4,0,1,0,1.0,0
48928,1.0,33,1,2.0,5000.0,15,0,2,0,0.0,0
2565,2.0,61,1,2.0,7270.0,12,0,2,0,0.0,0
45962,0.0,27,1,3.0,400.0,6,0,0,0,0.0,0
109904,0.0,84,0,1.0,11000.0,7,0,1,0,0.0,0
142036,0.0,44,0,2.0,8120.0,8,0,1,0,3.0,0
12167,0.0,67,0,2.0,1667.0,8,0,1,0,0.0,0
73442,2.0,54,0,3.0,3800.0,9,0,2,0,0.0,0
36079,1.0,54,0,1.0,8380.0,15,0,0,0,1.0,0
86484,0.0,42,0,0.0,4243.0,7,0,0,0,0.0,0
94947,1.0,44,0,1.0,11600.0,19,0,1,0,1.0,0
12681,2.0,39,0,2.0,9550.0,7,0,2,0,0.0,0
30880,1.0,43,1,1.0,16666.0,17,0,1,1,4.0,0
9582,0.0,40,0,2.0,6250.0,10,0,2,0,0.0,0
142004,2.0,37,1,1.0,5397.0,10,0,0,0,4.0,0
60673,1.0,56,1,2.0,3083.0,8,0,1,0,0.0,0
136666,1.0,66,0,1.0,2000.0,2,0,0,1,0.0,0
56430,2.0,52,1,2.0,3600.0,10,0,2,1,0.0,1
5131,0.0,60,0,1.0,8723.0,14,0,2,0,0.0,0
99298,0.0,48,0,2.0,8508.0,7,0,2,0,3.0,0
34877,2.0,44,1,1.0,5100.0,7,0,0,0,4.0,1
105998,2.0,35,1,1.0,3400.0,5,0,0,0,0.0,0
91388,2.0,26,0,0.0,5416.0,2,0,0,0,0.0,0
117834,0.0,53,0,2.0,5416.0,7,0,1,0,0.0,0
5558,0.0,53,0,1.0,5867.0,6,0,1,0,3.0,0
54152,2.0,42,0,2.0,7547.0,11,0,0,0,2.0,0
39858,0.0,59,1,2.0,7084.0,12,0,1,1,2.0,0
100608,0.0,54,1,1.0,9083.0,15,0,1,0,0.0,0
13807,2.0,51,1,1.0,8666.0,3,1,0,0,1.0,1
125044,0.0,38,0,2.0,13750.0,11,0,2,0,2.0,0
90947,0.0,69,0,3.0,401.0,17,0,1,0,0.0,0
18803,3.0,39,1,1.0,1785.0,6,1,0,0,8.0,1
33636,0.0,77,0,2.0,7000.0,9,0,4,0,0.0,0
39044,1.0,45,0,2.0,2600.0,8,0,1,0,2.0,0
4084,1.0,47,0,1.0,6532.0,15,0,1,0,2.0,0
60758,0.0,54,0,1.0,18231.0,9,0,2,0,0.0,0
122807,2.0,52,0,2.0,11093.0,19,0,2,0,2.0,0
132734,1.0,47,0,2.0,5321.0,11,0,0,0,0.0,0
23294,2.0,42,1,2.0,8300.0,11,0,3,0,4.0,0
48034,1.0,66,0,1.0,7750.0,11,1,2,0,0.0,0
95699,0.0,77,0,2.0,9885.0,21,0,3,0,0.0,0
59751,3.0,29,0,1.0,1937.0,4,0,0,0,0.0,1
49220,0.0,55,0,0.0,15000.0,10,0,0,0,1.0,0
49605,1.0,36,0,3.0,5000.0,15,0,1,0,0.0,0
64459,2.0,31,1,1.0,4458.0,7,0,1,0,0.0,0
109838,1.0,39,1,2.0,10000.0,14,0,2,0,3.0,0
144849,2.0,31,0,2.0,750.0,4,1,0,1,0.0,0
6922,2.0,38,0,1.0,6070.0,4,0,1,0,1.0,0
48574,0.0,37,1,3.0,1.0,12,0,0,0,0.0,0
97798,0.0,45,0,0.0,3700.0,4,0,0,0,3.0,0
62837,0.0,87,0,1.0,4543.0,17,0,1,0,0.0,0
134975,0.0,54,0,1.0,7200.0,6,0,0,0,0.0,0
121354,0.0,53,0,2.0,4500.0,25,0,1,0,0.0,0
127508,1.0,68,0,2.0,4585.0,9,0,1,0,0.0,0
49593,0.0,43,0,2.0,7000.0,9,0,2,0,2.0,0
100007,0.0,52,0,2.0,2000.0,15,0,0,0,3.0,0
139890,0.0,24,0,0.0,2557.0,3,0,0,0,0.0,0
81979,0.0,54,0,1.0,18086.0,17,0,2,0,2.0,0
31471,0.0,51,0,3.0,9312.0,12,0,3,0,1.0,0
137607,2.0,49,1,2.0,6000.0,14,0,1,0,2.0,0
126513,1.0,57,1,3.0,4354.0,13,0,3,0,0.0,0
614,0.0,32,0,2.0,7166.0,11,0,2,0,0.0,0
125722,0.0,79,0,0.0,5000.0,3,0,1,0,0.0,0
3709,2.0,24,0,0.0,1900.0,1,0,0,0,1.0,0
131229,0.0,55,0,2.0,8600.0,10,0,1,0,0.0,0
24122,0.0,63,1,1.0,14033.0,11,0,1,0,0.0,0
123638,0.0,60,0,2.0,1825.0,8,0,1,0,0.0,0
57149,0.0,32,0,2.0,1000.0,3,0,0,0,0.0,0
112043,0.0,85,0,1.0,4070.0,7,0,1,0,0.0,0
40807,0.0,67,0,0.0,500.0,4,0,0,0,0.0,0
103586,0.0,66,0,1.0,10500.0,6,0,1,0,2.0,0
47404,1.0,55,0,1.0,10000.0,12,0,1,0,0.0,0
52032,0.0,64,0,1.0,17374.0,13,0,1,0,0.0,0
47851,0.0,81,0,2.0,1172.0,9,0,1,0,0.0,0
112904,0.0,57,0,2.0,14550.0,11,0,4,0,0.0,0
136542,0.0,67,0,2.0,17100.0,17,0,3,0,1.0,0
67471,0.0,48,0,1.0,3500.0,8,0,0,0,0.0,0
111397,1.0,46,1,2.0,10187.0,16,0,2,0,1.0,1
103401,0.0,54,0,1.0,6678.0,12,0,1,0,0.0,0
66193,2.0,36,1,0.0,3300.0,6,0,0,0,2.0,0
17614,1.0,52,0,1.0,11757.0,10,0,0,0,0.0,0
75742,0.0,29,0,1.0,2600.0,7,0,0,0,3.0,1
106477,1.0,28,1,2.0,2373.0,11,1,1,0,0.0,1
141225,1.0,41,1,1.0,5800.0,12,0,1,1,1.0,0
10276,1.0,44,0,1.0,4833.0,6,0,1,0,2.0,0
85806,0.0,89,0,0.0,1916.0,8,0,0,0,0.0,0
52372,0.0,64,0,1.0,3300.0,4,0,1,0,0.0,0
130382,0.0,62,0,1.0,7352.0,11,0,2,0,1.0,0
13436,1.0,41,0,1.0,5000.0,4,0,0,0,0.0,0
28806,1.0,29,1,1.0,1800.0,13,0,0,1,3.0,0
19194,2.0,26,1,0.0,2666.0,2,1,0,0,2.0,1
46433,0.0,63,0,1.0,5000.0,7,0,0,0,1.0,0
77641,0.0,49,0,2.0,4360.0,10,0,1,0,2.0,0
53349,0.0,43,0,1.0,3750.0,6,0,0,0,3.0,0
108801,0.0,58,1,1.0,6667.0,7,0,1,0,0.0,0
21612,0.0,56,1,2.0,5800.0,13,0,2,1,0.0,1
91630,0.0,27,0,1.0,2500.0,4,0,0,0,0.0,0
85498,0.0,73,0,0.0,1900.0,12,0,0,0,0.0,0
84624,0.0,47,0,0.0,8000.0,4,0,0,0,1.0,1
42491,0.0,40,0,1.0,3750.0,8,0,1,0,3.0,0
74216,0.0,68,0,1.0,11884.0,13,0,2,0,1.0,0
21513,1.0,60,0,2.0,12900.0,10,0,2,0,2.0,0
122094,1.0,68,0,2.0,5980.0,11,0,2,0,0.0,0
148435,0.0,85,0,1.0,5833.0,12,0,1,0,0.0,0
36909,0.0,41,0,1.0,10500.0,9,0,2,0,2.0,0
45688,0.0,60,0,2.0,3000.0,14,0,2,0,0.0,0
58927,0.0,27,0,0.0,5800.0,3,0,0,0,0.0,0
9318,2.0,31,0,1.0,5000.0,1,0,0,0,0.0,1
117293,0.0,64,0,1.0,4000.0,5,0,1,0,0.0,0
62235,2.0,50,0,3.0,500.0,9,0,1,0,3.0,0
36476,1.0,47,1,2.0,6500.0,7,0,2,1,2.0,0
48197,0.0,33,0,1.0,4350.0,15,0,1,0,2.0,0
94483,0.0,58,0,1.0,7837.0,8,0,2,0,1.0,0
59124,0.0,53,0,2.0,6250.0,7,0,2,0,3.0,0
65042,0.0,54,0,1.0,5718.0,4,0,1,0,0.0,0
143880,2.0,68,0,1.0,4541.0,6,1,1,1,0.0,0
30475,0.0,41,0,2.0,6124.0,11,0,1,0,3.0,0
11653,0.0,40,0,1.0,7514.0,9,0,0,0,1.0,0
35605,0.0,41,0,1.0,10000.0,9,0,2,0,0.0,0
35482,2.0,44,1,2.0,8400.0,13,0,1,0,2.0,0
15223,0.0,65,0,2.0,2388.0,6,0,1,0,0.0,0
92865,0.0,43,0,2.0,4320.0,8,0,1,0,1.0,0
117984,1.0,71,0,0.0,4134.0,5,0,0,0,0.0,0
90228,0.0,27,0,2.0,3228.0,8,0,2,0,0.0,0
78129,0.0,50,0,1.0,7500.0,7,0,1,0,3.0,0
141953,0.0,56,0,2.0,3100.0,9,0,0,0,0.0,0
43620,0.0,72,0,2.0,5940.0,7,0,2,0,2.0,0
25418,0.0,75,0,2.0,600.0,8,0,0,0,0.0,0
128044,2.0,52,0,2.0,43000.0,8,0,4,0,2.0,0
5200,0.0,72,0,3.0,13621.0,18,0,9,0,1.0,0
118633,0.0,90,0,0.0,6984.0,1,0,0,0,0.0,0
121876,1.0,40,0,2.0,9000.0,4,0,3,0,2.0,0
11134,1.0,45,0,1.0,6500.0,7,0,1,0,3.0,0
127743,0.0,46,0,1.0,8000.0,10,0,1,0,1.0,0
20645,0.0,55,0,0.0,18000.0,6,0,0,0,0.0,0
98028,0.0,46,0,2.0,15416.0,15,0,4,0,0.0,0
68391,0.0,40,0,0.0,3800.0,4,0,0,0,0.0,0
35647,0.0,71,0,2.0,7500.0,16,0,2,0,0.0,0
122190,2.0,43,0,0.0,6690.0,0,0,0,0,2.0,0
13479,0.0,51,0,2.0,1620.0,5,1,1,0,0.0,0
127694,0.0,43,0,1.0,13000.0,6,0,2,0,2.0,0
4487,0.0,55,0,3.0,1800.0,8,0,2,0,0.0,0
6157,0.0,69,0,0.0,4166.0,3,0,0,0,0.0,0
129886,1.0,55,0,2.0,10000.0,21,0,3,0,1.0,0
27805,1.0,61,0,2.0,5092.0,18,0,1,0,0.0,0
64441,0.0,56,0,2.0,2100.0,2,0,1,0,0.0,0
69178,0.0,37,1,1.0,9127.0,17,0,1,0,1.0,0
70500,1.0,34,0,2.0,2312.0,10,0,0,0,0.0,0
125687,2.0,55,0,0.0,2600.0,0,0,0,0,1.0,0
93571,0.0,40,0,2.0,7800.0,14,0,2,0,2.0,0
115377,0.0,62,0,1.0,6583.0,8,0,2,0,1.0,0
141682,2.0,60,1,2.0,2882.0,7,1,2,0,1.0,1
86834,1.0,60,0,2.0,12000.0,22,0,2,0,0.0,0
50651,0.0,53,0,1.0,14030.0,14,0,1,0,2.0,0
130349,0.0,54,0,1.0,9833.0,6,0,3,0,0.0,0
133995,0.0,32,0,3.0,0.0,19,0,1,0,2.0,0
17687,1.0,82,0,0.0,4000.0,4,0,0,0,0.0,0
133318,0.0,71,0,0.0,5000.0,2,0,0,0,0.0,0
61445,2.0,65,0,2.0,6205.0,7,0,1,0,0.0,0
38813,0.0,63,0,1.0,7425.0,10,0,1,0,0.0,0
66821,1.0,31,1,1.0,2750.0,4,0,0,0,0.0,0
64811,1.0,54,0,1.0,5626.0,2,0,1,0,0.0,0
118134,2.0,39,1,2.0,12000.0,11,0,2,0,1.0,0
126840,0.0,70,0,1.0,4201.0,17,0,2,0,0.0,0
78797,0.0,45,0,1.0,10000.0,8,0,1,0,2.0,0
73838,1.0,45,0,3.0,0.0,9,0,1,0,5.0,0
138392,0.0,70,0,0.0,10416.0,6,0,0,0,0.0,0
74781,0.0,78,0,2.0,6725.0,6,0,1,0,0.0,0
56847,0.0,56,0,1.0,7083.0,9,0,1,0,0.0,0
123013,0.0,66,0,1.0,19016.0,21,0,2,0,1.0,0
140939,0.0,42,1,2.0,14583.0,9,0,2,0,2.0,0
85701,0.0,61,1,1.0,19800.0,8,0,2,0,0.0,0
33346,0.0,70,0,0.0,3480.0,1,0,0,0,0.0,0
115519,0.0,51,0,1.0,9000.0,13,0,2,0,2.0,0
149890,0.0,32,0,0.0,2500.0,2,0,0,0,0.0,0
114528,0.0,52,0,2.0,5000.0,11,0,1,0,1.0,0
32634,0.0,48,0,0.0,8561.0,5,0,0,0,2.0,0
106690,1.0,44,0,1.0,8333.0,5,0,0,0,3.0,0
57363,0.0,48,0,2.0,5028.0,16,0,1,0,1.0,0
57305,0.0,82,0,0.0,3000.0,12,0,0,0,0.0,0
16379,0.0,54,0,1.0,8800.0,13,0,1,0,0.0,0
80709,0.0,53,0,2.0,12022.0,4,0,1,0,0.0,0
73478,2.0,64,0,2.0,804.0,2,0,0,0,0.0,0
19468,0.0,64,1,1.0,4000.0,7,0,0,0,0.0,0
38570,0.0,34,0,1.0,5400.0,11,0,1,1,2.0,0
14356,2.0,64,1,2.0,15000.0,6,0,2,0,3.0,0
107383,2.0,41,1,1.0,7000.0,5,0,0,0,4.0,1
27354,2.0,58,0,3.0,4340.0,7,0,2,0,0.0,0
68692,2.0,57,0,2.0,3506.0,10,0,2,0,0.0,1
30137,0.0,23,0,0.0,1.0,1,0,0,0,0.0,0
49089,2.0,48,1,2.0,6959.0,12,0,3,0,2.0,0
100425,0.0,34,0,0.0,8500.0,3,0,0,0,0.0,0
101423,1.0,36,0,2.0,4416.0,9,0,1,0,0.0,0
120908,0.0,70,1,1.0,5166.0,8,0,2,0,0.0,0
45974,0.0,58,0,2.0,2714.0,4,0,0,0,1.0,0
149314,2.0,28,0,0.0,1000.0,0,1,0,0,0.0,1
147388,0.0,59,1,1.0,3900.0,10,0,2,0,0.0,1
440,0.0,43,1,2.0,3666.0,9,0,1,0,2.0,0
49458,0.0,54,0,1.0,4366.0,4,0,0,0,2.0,0
90032,1.0,46,0,2.0,5241.0,12,0,2,0,0.0,0
80334,1.0,30,0,0.0,5775.0,3,0,0,0,1.0,0
140336,0.0,80,0,0.0,5306.0,2,0,1,0,1.0,0
45125,0.0,55,0,1.0,10750.0,13,0,2,0,3.0,0
71730,0.0,54,0,1.0,14700.0,16,0,2,0,1.0,0
130670,0.0,82,0,0.0,2063.0,9,0,0,0,0.0,0
148712,0.0,51,0,1.0,4564.0,13,0,0,0,2.0,0
43106,0.0,61,0,2.0,2000.0,9,0,2,0,0.0,0
54909,0.0,46,0,0.0,5416.0,4,0,0,0,2.0,0
