year,severity_index,casualties,economic_loss,response_hours,aid_amount,response_score,recovery_days,casualties_log,economic_loss_log,aid_amount_log,recovery_days_log,response_hours_log,country_Australia,country_Bangladesh,country_Brazil,country_Canada,country_Chile,country_China,country_Congo,country_France,country_Germany,country_Greece,country_India,country_Indonesia,country_Ireland,country_Italy,country_Japan,country_Mexico,country_New Zealand,country_Nigeria,country_Peru,country_Philippines,country_South Africa,country_Spain,country_Turkey,country_United States,disaster_type_Cyclone,disaster_type_Drought,disaster_type_Earthquake,disaster_type_Extreme Cold,disaster_type_Extreme Heat,disaster_type_Flood,disaster_type_Landslide,disaster_type_Storm Surge,disaster_type_Tornado,disaster_type_Tsunami,disaster_type_Volcanic Eruption,disaster_type_Wildfire
2021,2.5,8,1250000.0,3.0,196250.0,97.56,563.0,2.1972245773362196,14.038654909278163,12.187149731173074,6.335054251498059,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022,1.7,46,680000.0,27.0,106760.0,39.02,103.0,3.8501476017100584,13.429849547739444,11.578347970278639,4.6443908991413725,3.332204510175204,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022,4.0,192,400000.0,48.0,62800.0,0.0,89.0,5.262690188904886,12.899222326086994,11.047726275896391,4.499809670330265,3.8918202981106265,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022,0.4,3,720000.0,7.0,113040.0,87.8,40.0,1.3862943611198906,13.487007879880162,11.635505863745324,3.713572066704308,2.0794415416798357,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022,1.3,7,130000.0,5.0,20410.0,92.68,24.0,2.0794415416798357,11.775297421715827,9.923829250194043,3.2188758248682006,1.791759469228055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022,0.1,1,100000.0,14.0,15700.0,70.73,35.0,0.6931471805599453,11.51293546492023,9.661479683575521,3.58351893845611,2.70805020110221,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022,3.8,49,3040000.0,13.0,477280.0,73.17,26.0,3.912023005428146,14.92736840232972,13.07586069495255,3.295836866004329,2.6390573296152584,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2022,1.8,18,1080000.0,10.0,169560.0,80.49,52.0,2.9444389791664403,13.8924725250259,12.040968023066545,3.970291913552122,2.3978952727983707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022,3.9,4,2340000.0,1.0,367380.0,100.0,233.0,1.6094379124341003,14.66566191468422,12.814154735673595,5.455321115357702,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022,5.3,32,530000.0,6.0,83210.0,90.24,39.0,3.4965075614664802,13.180634172318978,11.329134829608586,3.6888794541139363,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022,2.2,2,220000.0,1.0,34540.0,100.0,13.0,1.0986122886681098,12.301387370778713,10.44990230322135,2.6390573296152584,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2022,4.7,47,2350000.0,10.0,368950.0,80.49,630.0,3.871201010907891,14.669926311652166,12.818419122877202,6.447305862541213,2.3978952727983707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022,1.5,15,150000.0,10.0,23550.0,80.49,238.0,2.772588722239781,11.918397239722838,10.066923561388053,5.476463551931511,2.3978952727983707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023,3.0,15,300000.0,5.0,47100.0,92.68,33.0,2.772588722239781,12.611541086966115,10.76004951120163,3.5263605246161616,1.791759469228055,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023,2.4,12,2400000.0,5.0,376800.0,92.68,24.0,2.5649493574615367,14.690979711984754,12.839472475608636,3.2188758248682006,1.791759469228055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023,2.0,8,600000.0,4.0,94200.0,95.12,37.0,2.1972245773362196,13.304686600863562,11.45318607621936,3.6375861597263857,1.6094379124341003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023,2.2,7,4400000.0,3.0,690800.0,97.56,7.0,2.0794415416798357,15.29711532616119,13.445607072850601,2.0794415416798357,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023,7.2,29,720000.0,4.0,113040.0,95.12,34.0,3.4011973816621555,13.487007879880162,11.635505863745324,3.5553480614894135,1.6094379124341003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2023,3.9,16,390000.0,4.0,61230.0,95.12,17.0,2.833213344056216,12.873904582205107,11.022408876202102,2.8903717578961645,1.6094379124341003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2023,1.7,9,170000.0,5.0,26690.0,92.68,42.0,2.302585092994046,12.04355959836804,10.192081708912877,3.7612001156935624,1.791759469228055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2023,1.3,14,130000.0,11.0,20410.0,78.05,44.0,2.70805020110221,11.775297421715827,9.923829250194043,3.8066624897703196,2.4849066497880004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023,6.2,50,12400000.0,8.0,1946800.0,85.37,282.0,3.9318256327243257,16.333207111220425,14.481698070604752,5.645446897643238,2.1972245773362196,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2024,1.7,5,3060000.0,3.0,480420.0,97.56,92.0,1.791759469228055,14.933925800725897,13.082418081804578,4.532599493153256,1.3862943611198906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024,0.2,2,20000.0,12.0,3140.0,75.61,169.0,1.0986122886681098,9.90353755128617,8.052296499538647,5.135798437050262,2.5649493574615367,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024,4.3,22,8600000.0,5.0,1350200.0,92.68,32.0,3.1354942159291497,15.967272877502799,14.115764028220651,3.4965075614664802,1.791759469228055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024,1.7,5,850000.0,3.0,133450.0,97.56,27.0,1.791759469228055,13.652992804936396,11.801489648247832,3.332204510175204,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024,1.6,3,800000.0,2.0,125600.0,100.0,17.0,1.3862943611198906,13.592368256649284,11.74086549476798,2.8903717578961645,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024,7.6,23,760000.0,3.0,119320.0,97.56,36.0,3.1780538303479458,13.541075028051122,11.68957261941824,3.6109179126442243,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2024,5.4,22,13500000.0,4.0,2119500.0,95.12,11.0,3.1354942159291497,16.41820031748273,14.566691241584106,2.4849066497880004,1.6094379124341003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2024,2.1,11,1260000.0,5.0,197820.0,92.68,110.0,2.4849066497880004,14.04662307257814,12.195117860381652,4.709530201312334,1.791759469228055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024,0.1,0,10000.0,2.0,1570.0,100.0,10.0,0.0,9.210440366976517,7.359467638255621,2.3978952727983707,1.0986122886681098,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024,5.2,21,41600000.0,4.0,6531200.0,95.12,286.0,3.091042453358316,17.543610749269952,15.692101404708872,5.659482215759621,1.6094379124341003,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024,5.6,28,2800000.0,5.0,439600.0,92.68,988.0,3.367295829986474,14.845130332288226,12.993622776304285,6.8966943316227125,1.791759469228055,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024,4.0,44,4000000.0,11.0,628000.0,78.05,354.0,3.8066624897703196,15.201805169084134,13.350297037805756,5.872117789475416,2.4849066497880004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024,4.5,189,2250000.0,42.0,353250.0,2.44,775.0,5.247024072160486,14.626441218624949,12.774934131399101,6.654152520183219,3.7612001156935624,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
