year,country,disaster_type,severity_index,casualties,economic_loss,response_hours,aid_amount,response_score,recovery_days
2007,China,Extreme Heat,0.2,4,10712.6,20.0,1680.31,56.1,70.0
2010,Bangladesh,Flood,5.2,120,818449.0,23.0,128360.4,48.78,127.0
2018,Indonesia,Extreme Heat,0.8,14,72080.8,18.0,11304.06,60.98,19.0
2023,China,Extreme Heat,0.8,13,28297.0,16.0,4437.43,65.85,30.0
2005,Bangladesh,Tornado,3.5,91,211333.5,26.0,33114.19,41.46,159.0
2010,Philippines,Volcanic Eruption,1.0,15,21947.0,15.0,3438.76,68.29,132.0
2003,China,Landslide,3.8,95,211245.8,25.0,33091.22,43.9,88.0
2020,China,Landslide,3.5,32,106435.0,9.0,16667.52,82.93,167.0
2022,Indonesia,Earthquake,0.5,1,463053.0,2.0,72489.82,100.0,650.0
2020,China,Cyclone,0.4,1,16658.8,2.0,2607.79,100.0,44.0
2021,Bangladesh,Storm Surge,3.8,27,236751.4,7.0,37058.08,87.8,129.0
2012,Indonesia,Earthquake,4.0,12,3374415.0,3.0,528130.13,97.56,790.0
2017,China,Cyclone,3.4,37,192552.2,11.0,30134.66,78.05,49.0
2021,Japan,Extreme Cold,0.5,3,14002.5,5.0,2191.39,92.68,25.0
2018,China,Cyclone,0.2,1,11329.4,5.0,1772.85,92.68,109.0
2008,Philippines,Volcanic Eruption,1.0,6,4747.0,6.0,742.46,90.24,125.0
2015,Turkey,Earthquake,2.0,20,2701603.0,10.0,422494.18,80.49,207.0
2019,Bangladesh,Extreme Heat,0.5,10,32310.5,19.0,5052.54,58.54,68.0
2019,Turkey,Drought,2.2,4,1874721.2,2.0,292966.71,100.0,158.0
2002,Bangladesh,Cyclone,6.0,876,53184.0,146.0,7018.0,0.0,14.0
2005,Turkey,Earthquake,0.4,7,393630.0,17.0,61495.34,63.41,335.0
2019,Indonesia,Storm Surge,3.7,37,570525.2,10.0,89126.0,80.49,146.0
1997,Bangladesh,Landslide,5.4,308,424834.2,57.0,66342.72,0.0,130.0
2014,China,Cyclone,3.5,77,259843.5,22.0,40572.0,51.22,58.0
2012,Turkey,Flood,0.3,5,89673.6,15.0,14000.68,68.29,67.0
2023,Turkey,Wildfire,0.1,1,6211.5,6.0,969.38,90.24,180.0
2005,Philippines,Cyclone,1.5,66,36222.0,44.0,5650.84,0.0,72.0
1990,Canada,Extreme Cold,0.9,6,150000.0,7.0,23400.0,87.8,32.0
1991,Australia,Earthquake,0.7,16,1400000.0,23.0,218400.0,48.78,56.0
1993,Mexico,Earthquake,0.6,11,1500000.0,18.0,234000.0,60.98,138.0
1994,South Africa,Drought,3.2,64,4300000.0,20.0,670800.0,56.1,335.0
1995,Brazil,Drought,2.5,140,250000.0,56.0,39000.0,0.0,171.0
1995,Congo,Flood,0.9,50,4600000.0,56.0,717600.0,0.0,623.0
1996,Canada,Wildfire,1.0,24,800000.0,24.0,124800.0,46.34,30.0
1997,Chile,Tsunami,1.6,30,160000.0,19.0,24960.0,58.54,256.0
1999,Mexico,Drought,1.3,13,1560000.0,10.0,243360.0,80.49,105.0
2000,Brazil,Flood,5.9,47,2065000.0,8.0,322140.0,85.37,146.0
2001,Chile,Earthquake,3.4,146,3400000.0,43.0,530400.0,0.0,158.0
2001,Australia,Storm Surge,3.9,43,1170000.0,11.0,182520.0,78.05,26.0
2001,New Zealand,Landslide,1.5,15,150000.0,10.0,23400.0,80.49,47.0
2001,New Zealand,Flood,1.0,8,500000.0,8.0,78000.0,85.37,12.0
2001,South Africa,Wildfire,0.7,14,250000.0,20.0,39000.0,56.1,310.0
2003,Brazil,Landslide,1.1,33,440000.0,30.0,68640.0,31.71,142.0
2003,Canada,Extreme Cold,3.3,43,330000.0,13.0,51480.0,73.17,26.0
2003,Canada,Flood,0.6,22,360000.0,36.0,56160.0,17.07,36.0
2004,Brazil,Landslide,2.8,14,1120000.0,5.0,174720.0,92.68,114.0
2004,Australia,Drought,1.3,23,1300000.0,18.0,202800.0,60.98,19.0
2004,Canada,Extreme Cold,1.4,48,140000.0,34.0,21840.0,21.95,58.0
2004,Mexico,Drought,1.0,7,1200000.0,7.0,187200.0,87.8,154.0
2004,Canada,Landslide,2.3,7,230000.0,3.0,35880.0,97.56,30.0
2004,Nigeria,Storm Surge,2.4,46,330000.0,19.0,51480.0,58.54,338.0
2005,Chile,Drought,3.8,129,3400000.0,34.0,530400.0,21.95,41.0
2005,Peru,Landslide,0.7,5,280000.0,7.0,43680.0,87.8,271.0
2005,Australia,Landslide,2.3,25,230000.0,11.0,35880.0,78.05,49.0
2005,United States,Extreme Cold,3.9,12,390000.0,3.0,60840.0,97.56,46.0
2005,Canada,Extreme Cold,0.5,6,50000.0,11.0,7800.0,78.05,7.0
2005,Mexico,Cyclone,0.9,22,90000.0,24.0,14040.0,46.34,46.0
2005,Mexico,Extreme Heat,1.1,22,110000.0,20.0,17160.0,56.1,82.0
2005,United States,Wildfire,1.0,6,800000.0,6.0,124800.0,90.24,10.0
2005,United States,Flood,0.1,1,60000.0,8.0,9360.0,85.37,18.0
2005,Indonesia,Earthquake,5.0,120,10000000.0,24.0,1560000.0,46.34,335.0
2006,Mexico,Extreme Heat,1.4,10,140000.0,7.0,21840.0,87.8,57.0
2006,Canada,Extreme Cold,2.7,46,270000.0,17.0,42120.0,63.41,40.0
2006,Canada,Storm Surge,3.5,49,2450000.0,14.0,382200.0,70.73,36.0
2006,United States,Storm Surge,4.7,33,3290000.0,7.0,513240.0,87.8,13.0
2006,United States,Landslide,4.5,18,450000.0,4.0,70200.0,95.12,51.0
2006,Canada,Wildfire,1.1,18,880000.0,16.0,137280.0,65.85,46.0
2006,Canada,Wildfire,1.3,3,1040000.0,2.0,162240.0,100.0,42.0
2006,Congo,Flood,1.5,162,750000.0,108.0,117000.0,0.0,910.0
2006,Nigeria,Extreme Heat,2.2,99,220000.0,45.0,34320.0,0.0,35.0
2007,Brazil,Wildfire,2.3,156,300000.0,68.0,46800.0,0.0,109.0
2007,Canada,Wildfire,2.6,52,2080000.0,20.0,324480.0,56.1,7.0
2007,Mexico,Cyclone,6.8,14,680000.0,2.0,106080.0,100.0,59.0
2007,United States,Storm Surge,3.2,6,2240000.0,2.0,349440.0,100.0,21.0
2007,United States,Earthquake,2.8,6,7000000.0,2.0,1092000.0,100.0,46.0
2008,Australia,Earthquake,1.9,19,3800000.0,10.0,592800.0,80.49,14.0
2008,Mexico,Extreme Heat,0.6,17,60000.0,29.0,9360.0,34.15,44.0
2008,United States,Earthquake,4.2,34,10500000.0,8.0,1638000.0,85.37,17.0
2008,Canada,Wildfire,1.2,17,960000.0,14.0,149760.0,70.73,13.0
2008,Canada,Wildfire,2.3,9,1840000.0,4.0,287040.0,95.12,54.0
2008,Nigeria,Storm Surge,2.3,101,690000.0,44.0,107640.0,0.0,584.0
2008,Nigeria,Extreme Heat,0.2,2,20000.0,9.0,3120.0,82.93,55.0
2009,Chile,Earthquake,3.5,84,80000.0,24.0,12480.0,46.34,142.0
2009,Peru,Earthquake,4.8,72,8640000.0,15.0,1347840.0,68.29,315.0
2009,Brazil,Drought,1.6,11,1440000.0,7.0,224640.0,87.8,126.0
2009,Australia,Storm Surge,1.8,43,540000.0,24.0,84240.0,46.34,21.0
2009,Australia,Extreme Heat,2.3,12,230000.0,5.0,35880.0,92.68,56.0
2009,Australia,Drought,1.2,18,1200000.0,15.0,187200.0,68.29,32.0
2009,New Zealand,Drought,0.2,3,200000.0,14.0,31200.0,70.73,19.0
2009,Mexico,Extreme Heat,1.5,11,150000.0,7.0,23400.0,87.8,55.0
2009,Canada,Extreme Cold,1.3,12,130000.0,9.0,20280.0,82.93,57.0
2009,United States,Extreme Heat,5.3,42,530000.0,8.0,82680.0,85.37,16.0
2009,Nigeria,Extreme Heat,2.0,56,200000.0,28.0,31200.0,36.59,71.0
2010,Australia,Wildfire,3.2,51,320000.0,16.0,49920.0,65.85,40.0
2010,Australia,Wildfire,0.1,1,10000.0,13.0,1560.0,73.17,25.0
2010,United States,Tornado,7.4,37,740000.0,5.0,115440.0,92.68,16.0
2010,Mexico,Cyclone,2.8,14,280000.0,5.0,43680.0,92.68,40.0
2010,Nigeria,Storm Surge,0.2,7,60000.0,35.0,9360.0,19.51,547.0
2011,Brazil,Drought,1.5,38,1350000.0,25.0,210600.0,43.9,157.0
2011,New Zealand,Flood,0.8,10,400000.0,13.0,62400.0,73.17,9.0
2011,Mexico,Cyclone,4.1,82,410000.0,20.0,63960.0,56.1,55.0
2011,Canada,Extreme Cold,3.5,21,350000.0,6.0,54600.0,90.24,54.0
2011,Canada,Flood,1.2,23,720000.0,19.0,112320.0,58.54,21.0
2011,Nigeria,Flood,5.5,160,2750000.0,29.0,429000.0,34.15,1321.0
2011,Nigeria,Extreme Heat,1.9,11,190000.0,6.0,29640.0,90.24,46.0
2012,New Zealand,Earthquake,3.7,30,7400000.0,8.0,1154400.0,85.37,9.0
2012,Canada,Extreme Cold,3.7,85,370000.0,23.0,57720.0,48.78,28.0
2013,Australia,Extreme Heat,3.8,4,380000.0,1.0,59280.0,100.0,54.0
2013,Mexico,Extreme Heat,0.2,5,20000.0,23.0,3120.0,48.78,43.0
2013,Mexico,Cyclone,0.8,9,80000.0,11.0,12480.0,78.05,21.0
2013,Canada,Wildfire,0.7,4,560000.0,5.0,87360.0,92.68,14.0
2013,Nigeria,Flood,1.3,30,650000.0,23.0,101400.0,48.78,741.0
2014,Brazil,Earthquake,3.4,92,1150000.0,27.0,179400.0,39.02,526.0
2014,Chile,Earthquake,3.1,53,5580000.0,17.0,870480.0,63.41,112.0
2014,Australia,Storm Surge,4.0,8,1200000.0,2.0,187200.0,100.0,11.0
2014,Canada,Flood,4.5,59,2700000.0,13.0,421200.0,73.17,36.0
2014,Canada,Flood,7.6,46,4560000.0,6.0,711360.0,90.24,42.0
2014,Mexico,Drought,2.4,7,2880000.0,3.0,449280.0,97.56,157.0
2014,United States,Wildfire,0.1,2,80000.0,15.0,12480.0,68.29,57.0
2015,Brazil,Flood,3.3,86,750000.0,26.0,117000.0,41.46,105.0
2015,Chile,Storm Surge,2.2,73,220000.0,33.0,34320.0,24.39,69.0
2015,Brazil,Drought,2.5,33,2250000.0,13.0,351000.0,73.17,90.0
2015,Chile,Earthquake,1.1,22,1980000.0,20.0,308880.0,56.1,126.0
2015,Australia,Wildfire,2.3,16,230000.0,7.0,35880.0,87.8,47.0
2015,Canada,Extreme Cold,0.7,12,70000.0,17.0,10920.0,63.41,23.0
2015,Canada,Landslide,3.7,11,370000.0,3.0,57720.0,97.56,18.0
2015,United States,Earthquake,0.6,4,1500000.0,6.0,234000.0,90.24,47.0
2015,Nigeria,Drought,2.2,29,2200000.0,13.0,343200.0,73.17,609.0
2016,Chile,Landslide,4.0,88,40000.0,22.0,6240.0,51.22,143.0
2016,Chile,Tsunami,2.9,20,290000.0,7.0,45240.0,87.8,328.0
2016,Peru,Drought,0.5,10,450000.0,19.0,70200.0,58.54,331.0
2016,Australia,Storm Surge,3.2,58,960000.0,18.0,149760.0,60.98,7.0
2016,Canada,Wildfire,2.3,16,1840000.0,7.0,287040.0,87.8,9.0
2016,Mexico,Earthquake,0.7,11,1750000.0,15.0,273000.0,68.29,179.0
2016,United States,Storm Surge,7.9,8,5530000.0,1.0,862680.0,100.0,19.0
2016,Mexico,Drought,0.3,6,360000.0,21.0,56160.0,53.66,133.0
2016,Nigeria,Drought,2.1,101,2100000.0,48.0,327600.0,0.0,414.0
2016,Congo,Flood,2.8,157,1400000.0,56.0,218400.0,0.0,911.0
2017,Chile,Earthquake,1.0,19,1800000.0,19.0,280800.0,58.54,44.0
2017,Brazil,Extreme Heat,3.0,24,300000.0,8.0,46800.0,85.37,40.0
2017,Chile,Earthquake,0.9,1,1620000.0,1.0,252720.0,100.0,107.0
2017,Canada,Storm Surge,2.5,18,1750000.0,7.0,273000.0,87.8,26.0
2017,Canada,Wildfire,0.8,16,640000.0,20.0,99840.0,56.1,57.0
2017,Canada,Extreme Cold,0.9,4,90000.0,4.0,14040.0,95.12,60.0
2017,Mexico,Flood,0.9,9,540000.0,10.0,84240.0,80.49,205.0
2017,Canada,Wildfire,0.3,6,240000.0,21.0,37440.0,53.66,58.0
2017,Congo,Volcanic Eruption,5.2,203,520000.0,39.0,81120.0,9.76,645.0
2017,South Africa,Wildfire,3.8,8,380000.0,2.0,59280.0,100.0,335.0
2017,Nigeria,Extreme Heat,3.2,106,320000.0,33.0,49920.0,24.39,75.0
2018,Chile,Wildfire,3.9,59,1950000.0,15.0,304200.0,68.29,71.0
2018,Chile,Landslide,1.7,31,680000.0,18.0,106080.0,60.98,79.0
2018,Australia,Extreme Heat,3.9,31,390000.0,8.0,60840.0,85.37,37.0
2018,United States,Landslide,5.1,26,510000.0,5.0,79560.0,92.68,32.0
2018,Canada,Flood,1.0,21,600000.0,21.0,93600.0,53.66,24.0
2018,Mexico,Drought,0.1,2,120000.0,16.0,18720.0,65.85,172.0
2018,South Africa,Drought,1.1,11,1100000.0,10.0,171600.0,80.49,235.0
2018,South Africa,Extreme Heat,0.7,1,70000.0,2.0,10920.0,100.0,78.0
2019,Peru,Earthquake,3.9,43,7020000.0,11.0,1095120.0,78.05,270.0
2019,Australia,Storm Surge,3.4,24,1020000.0,7.0,159120.0,87.8,42.0
2019,New Zealand,Earthquake,5.0,15,10000000.0,3.0,1560000.0,97.56,31.0
2019,Canada,Landslide,2.3,44,230000.0,19.0,35880.0,58.54,57.0
2019,Mexico,Flood,0.8,14,480000.0,17.0,74880.0,63.41,199.0
2019,United States,Extreme Heat,7.9,24,790000.0,3.0,123240.0,97.56,41.0
2019,Congo,Volcanic Eruption,1.4,20,140000.0,14.0,21840.0,70.73,1387.0
2019,Nigeria,Wildfire,0.3,1,30000.0,4.0,4680.0,95.12,514.0
2020,Australia,Wildfire,2.7,32,270000.0,12.0,42120.0,75.61,27.0
2020,Canada,Wildfire,1.4,17,1120000.0,12.0,174720.0,75.61,41.0
2020,Canada,Extreme Cold,3.8,84,380000.0,22.0,59280.0,51.22,38.0
2020,Nigeria,Extreme Heat,1.7,17,170000.0,10.0,26520.0,80.49,65.0
2021,Chile,Storm Surge,4.0,8,400000.0,2.0,62400.0,100.0,171.0
2021,Brazil,Earthquake,3.6,7,6480000.0,2.0,1010880.0,100.0,649.0
2021,Brazil,Extreme Heat,3.0,51,300000.0,17.0,46800.0,63.41,24.0
2021,Canada,Extreme Cold,2.1,2,210000.0,1.0,32760.0,100.0,35.0
2021,Mexico,Extreme Heat,2.2,18,220000.0,8.0,34320.0,85.37,54.0
2021,United States,Cyclone,6.0,6,600000.0,1.0,93600.0,100.0,38.0
2021,Canada,Storm Surge,4.0,0,2800000.0,0.0,436800.0,100.0,25.0
2021,South Africa,Storm Surge,3.2,10,960000.0,3.0,149760.0,97.56,331.0
2022,Brazil,Landslide,1.8,29,720000.0,16.0,112320.0,65.85,172.0
2022,Brazil,Extreme Heat,1.4,52,140000.0,37.0,21840.0,14.63,62.0
2022,Australia,Earthquake,1.6,24,3200000.0,15.0,499200.0,68.29,51.0
2022,Australia,Drought,0.9,16,900000.0,18.0,140400.0,60.98,43.0
2022,Australia,Cyclone,1.4,15,140000.0,11.0,21840.0,78.05,22.0
2022,New Zealand,Drought,2.1,13,2100000.0,6.0,327600.0,90.24,20.0
2022,New Zealand,Drought,0.9,1,900000.0,1.0,140400.0,100.0,40.0
2022,United States,Wildfire,7.9,79,6320000.0,10.0,985920.0,80.49,60.0
2022,United States,Tornado,5.0,25,500000.0,5.0,78000.0,92.68,11.0
2022,United States,Wildfire,2.4,19,1920000.0,8.0,299520.0,85.37,7.0
2022,Canada,Extreme Cold,3.4,20,340000.0,6.0,53040.0,90.24,59.0
2022,United States,Extreme Cold,5.3,21,530000.0,4.0,82680.0,95.12,31.0
2022,Canada,Flood,3.5,0,2100000.0,0.0,327600.0,100.0,12.0
2022,South Africa,Landslide,1.0,14,100000.0,14.0,15600.0,70.73,275.0
2022,South Africa,Landslide,1.2,25,120000.0,21.0,18720.0,53.66,350.0
2022,South Africa,Wildfire,2.9,12,290000.0,4.0,45240.0,95.12,180.0
2022,South Africa,Drought,1.7,7,1700000.0,4.0,265200.0,95.12,230.0
2022,Nigeria,Extreme Heat,3.2,77,320000.0,24.0,49920.0,46.34,27.0
2023,Chile,Landslide,3.0,12,1200000.0,4.0,187200.0,95.12,174.0
2023,Australia,Drought,2.1,21,2100000.0,10.0,327600.0,80.49,27.0
2023,Australia,Drought,3.7,4,3700000.0,1.0,577200.0,100.0,30.0
2023,Canada,Flood,0.6,4,360000.0,7.0,56160.0,87.8,56.0
2023,United States,Cyclone,8.4,34,840000.0,4.0,131040.0,95.12,10.0
2023,South Africa,Drought,3.3,30,3300000.0,9.0,514800.0,82.93,357.0
2023,South Africa,Flood,5.3,58,2650000.0,11.0,413400.0,78.05,840.0
2023,South Africa,Extreme Heat,1.9,13,190000.0,7.0,29640.0,87.8,58.0
2023,Nigeria,Extreme Heat,0.2,2,20000.0,11.0,3120.0,78.05,100.0
2023,Nigeria,Storm Surge,3.2,48,960000.0,15.0,149760.0,68.29,462.0
2024,Brazil,Drought,1.5,65,1350000.0,43.0,210600.0,0.0,143.0
2024,Canada,Flood,6.1,37,3660000.0,6.0,570960.0,90.24,26.0
2024,United States,Flood,7.9,8,4740000.0,1.0,739440.0,100.0,57.0
2024,Congo,Flood,1.4,13,700000.0,9.0,109200.0,82.93,503.0
2024,South Africa,Storm Surge,4.0,12,1200000.0,3.0,187200.0,97.56,305.0
2003,Turkey,Wildfire,1.9,10,161342.3,5.0,25169.35,92.68,49.0
2023,Philippines,Earthquake,2.8,17,5309762.0,6.0,827791.78,90.24,610.0
2004,Philippines,Landslide,1.6,6,108160.0,4.0,16851.58,95.12,163.0
2023,China,Storm Surge,3.4,31,923156.0,9.0,143800.2,82.93,151.0
2003,Bangladesh,Storm Surge,2.8,316,349345.0,113.0,54416.13,0.0,100.0
2017,Bangladesh,Flood,2.3,51,1024470.0,22.0,159576.34,51.22,92.0
2022,China,Extreme Heat,0.5,1,35451.0,1.0,5521.1,100.0,48.0
2020,Turkey,Drought,2.4,19,39876.0,8.0,2778.0,85.37,129.0
2012,Indonesia,Landslide,3.4,48,225637.6,14.0,35132.98,70.73,135.0
2015,Japan,Earthquake,1.5,8,541828.0,5.0,84337.74,92.68,23.0
2020,Bangladesh,Storm Surge,0.2,6,31637.2,31.0,4923.57,29.27,121.0
2009,Philippines,Volcanic Eruption,1.9,4,60820.9,2.0,9465.13,100.0,110.0
2020,Indonesia,Volcanic Eruption,4.1,66,253257.0,16.0,39396.71,65.85,139.0
2023,Bangladesh,Extreme Heat,1.0,14,35426.0,14.0,5510.8,70.73,27.0
2018,China,Earthquake,3.6,79,5315989.0,22.0,826933.91,51.22,71.0
2005,Indonesia,Volcanic Eruption,7.2,158,466143.0,22.0,72508.26,51.22,152.0
2010,Indonesia,Landslide,1.8,14,38030.4,8.0,8332.0,85.37,165.0
2022,Turkey,Storm Surge,1.8,7,166332.0,4.0,25870.14,95.12,72.0
2010,China,Cyclone,3.9,94,65976.3,24.0,10260.43,46.34,53.0
2018,Turkey,Earthquake,2.9,38,811505.0,13.0,126198.67,73.17,40.0
2002,India,Storm Surge,6.4,288,956709.0,45.0,148726.22,0.0,127.0
2023,Philippines,Extreme Heat,2.6,36,249891.2,14.0,38845.44,70.73,60.0
2001,Philippines,Volcanic Eruption,0.9,5,53118.0,5.0,8256.7,92.68,129.0
2021,Japan,Flood,1.1,3,214421.0,3.0,33324.02,97.56,23.0
2023,Philippines,Tsunami,3.2,45,43529.6,14.0,2464.0,70.73,295.0
2004,China,Cyclone,4.9,108,352506.0,22.0,54774.84,51.22,58.0
1999,Turkey,Landslide,1.6,30,110308.8,19.0,17139.33,58.54,138.0
2015,India,Landslide,4.3,60,406276.9,14.0,63113.08,70.73,167.0
2022,Bangladesh,Storm Surge,1.5,20,189870.0,13.0,29491.34,73.17,104.0
2023,Indonesia,Storm Surge,2.0,8,285260.0,4.0,44297.88,95.12,90.0
2021,China,Tsunami,0.9,10,61092.9,11.0,9486.08,78.05,59.0
2024,Bangladesh,Landslide,2.3,32,149161.9,14.0,23157.17,70.73,169.0
2009,Turkey,Storm Surge,1.0,16,205840.0,16.0,31949.18,65.85,144.0
2002,Indonesia,Landslide,2.8,59,226186.8,21.0,35098.56,53.66,175.0
2003,Bangladesh,Cyclone,7.8,998,12777102.0,128.0,1982351.44,0.0,16.0
2022,Indonesia,Flood,3.7,67,1027260.0,18.0,159370.34,60.98,148.0
2022,Bangladesh,Extreme Heat,3.0,36,201945.0,12.0,31329.05,75.61,43.0
2000,India,Landslide,2.3,83,37023.1,36.0,6698.0,17.07,147.0
2018,China,Drought,4.3,125,353765.0,29.0,54871.94,34.15,109.0
2023,Bangladesh,Flood,4.9,113,2169037.0,23.0,336386.79,48.78,165.0
2016,Japan,Storm Surge,0.6,2,89322.0,4.0,13850.82,95.12,21.0
2023,Turkey,Flood,0.6,5,156708.0,8.0,24294.99,85.37,111.0
1992,Japan,Extreme Cold,0.2,4,8201.0,19.0,1271.35,58.54,12.0
1990,South Africa,Wildfire,1.3,23,270000.0,18.0,41850.0,60.98,325.0
1991,Nigeria,Flood,0.9,44,2700000.0,49.0,418500.0,0.0,555.0
1992,United States,Drought,8.0,72,9600000.0,9.0,1488000.0,82.93,27.0
1993,Canada,Extreme Cold,3.4,102,4600000.0,30.0,713000.0,31.71,28.0
1994,Brazil,Landslide,0.1,4,40000.0,40.0,6200.0,7.32,172.0
1995,Nigeria,Flood,5.8,412,210000.0,71.0,32550.0,0.0,1155.0
1996,Australia,Flood,1.4,42,700000.0,30.0,108500.0,31.71,46.0
1998,United States,Wildfire,6.6,86,60000.0,13.0,9300.0,73.17,33.0
1998,Turkey,Earthquake,6.3,258,12600000.0,41.0,1953000.0,4.88,156.0
2000,Canada,Extreme Cold,3.7,48,200000.0,13.0,31000.0,73.17,58.0
2001,South Africa,Drought,1.3,4,170000.0,3.0,26350.0,97.56,356.0
2002,Philippines,Cyclone,0.0,0,10000.0,24.0,1550.0,46.34,35.0
2003,Nigeria,Flood,0.1,6,140000.0,63.0,21700.0,0.0,299.0
2004,Brazil,Flood,4.7,99,600000.0,21.0,93000.0,53.66,166.0
2004,Brazil,Extreme Heat,2.8,17,280000.0,6.0,43400.0,90.24,48.0
2004,United States,Extreme Heat,1.9,4,190000.0,2.0,29450.0,100.0,23.0
2004,United States,Drought,5.5,33,6600000.0,6.0,1023000.0,90.24,32.0
2004,Mexico,Drought,3.3,20,3960000.0,6.0,613800.0,90.24,171.0
2004,Mexico,Earthquake,0.4,1,1000000.0,2.0,155000.0,100.0,97.0
2005,Brazil,Drought,1.5,68,1350000.0,45.0,209250.0,0.0,117.0
2005,Australia,Wildfire,3.2,16,320000.0,5.0,49600.0,92.68,33.0
2005,Canada,Wildfire,0.5,9,400000.0,17.0,62000.0,63.41,31.0
2006,Chile,Storm Surge,1.8,61,180000.0,34.0,27900.0,21.95,78.0
2007,Brazil,Landslide,4.1,144,450000.0,35.0,69750.0,19.51,116.0
2007,Brazil,Landslide,2.3,83,920000.0,36.0,142600.0,17.07,154.0
2007,Brazil,Extreme Heat,1.8,59,180000.0,33.0,27900.0,24.39,58.0
2007,Australia,Extreme Heat,3.3,53,330000.0,16.0,51150.0,65.85,33.0
2007,Australia,Drought,0.8,12,800000.0,15.0,124000.0,68.29,37.0
2007,Mexico,Earthquake,3.0,51,7500000.0,17.0,1162500.0,63.41,39.0
2007,Mexico,Extreme Heat,3.7,33,370000.0,9.0,57350.0,82.93,73.0
2007,Canada,Wildfire,3.0,36,2400000.0,12.0,372000.0,75.61,37.0
2007,Canada,Landslide,3.1,19,310000.0,6.0,48050.0,90.24,44.0
2007,Nigeria,Storm Surge,2.1,78,630000.0,37.0,97650.0,14.63,481.0
2007,Nigeria,Extreme Heat,2.1,48,210000.0,23.0,32550.0,48.78,28.0
2007,Nigeria,Extreme Heat,0.4,6,40000.0,16.0,6200.0,65.85,48.0
2008,Brazil,Landslide,5.5,160,30000.0,29.0,4650.0,34.15,165.0
2008,Brazil,Extreme Heat,3.3,119,330000.0,36.0,51150.0,17.07,37.0
2008,Australia,Wildfire,3.2,54,320000.0,17.0,49600.0,63.41,30.0
2008,United States,Tornado,1.9,11,190000.0,6.0,29450.0,90.24,23.0
2008,South Africa,Flood,5.7,51,2850000.0,9.0,441750.0,82.93,389.0
2008,South Africa,Drought,3.3,17,3300000.0,5.0,511500.0,92.68,220.0
2008,South Africa,Landslide,4.2,76,420000.0,18.0,65100.0,60.98,325.0
2009,Peru,Flood,2.3,39,805000.0,17.0,124775.0,63.41,770.0
2009,Chile,Earthquake,2.0,36,3600000.0,18.0,558000.0,60.98,52.0
2009,United States,Cyclone,5.3,27,530000.0,5.0,82150.0,92.68,34.0
2009,United States,Wildfire,0.5,10,400000.0,19.0,62000.0,58.54,26.0
2009,Nigeria,Drought,1.0,43,1000000.0,43.0,155000.0,0.0,427.0
2009,Nigeria,Extreme Heat,3.4,112,340000.0,33.0,52700.0,24.39,26.0
2010,Peru,Earthquake,5.3,138,300000.0,26.0,46500.0,41.46,258.0
2010,Brazil,Landslide,5.6,62,2240000.0,11.0,347200.0,78.05,129.0
2010,Peru,Flood,0.1,1,35000.0,13.0,5425.0,73.17,877.0
2010,New Zealand,Volcanic Eruption,1.5,5,150000.0,3.0,23250.0,97.56,46.0
2010,Mexico,Earthquake,3.5,42,8750000.0,12.0,1356250.0,75.61,162.0
2010,Mexico,Cyclone,6.5,130,650000.0,20.0,100750.0,56.1,39.0
2010,South Africa,Wildfire,3.2,22,320000.0,7.0,49600.0,87.8,249.0
2010,Nigeria,Extreme Heat,3.2,13,320000.0,4.0,49600.0,95.12,48.0
2010,Nigeria,Extreme Heat,2.9,9,290000.0,3.0,44950.0,97.56,40.0
2011,Mexico,Extreme Heat,3.9,82,390000.0,21.0,60450.0,53.66,52.0
2011,Mexico,Cyclone,4.6,69,460000.0,15.0,71300.0,68.29,53.0
2011,Nigeria,Drought,1.6,67,1600000.0,42.0,248000.0,2.44,541.0
2011,South Africa,Wildfire,4.4,22,440000.0,5.0,68200.0,92.68,307.0
2012,Brazil,Landslide,5.7,97,1000000.0,17.0,155000.0,63.41,155.0
2012,Australia,Storm Surge,2.2,48,660000.0,22.0,102300.0,51.22,42.0
2012,Australia,Drought,1.7,3,1700000.0,2.0,263500.0,100.0,55.0
2012,United States,Wildfire,2.8,42,2240000.0,15.0,347200.0,68.29,7.0
2012,United States,Cyclone,6.9,41,690000.0,6.0,106950.0,90.24,10.0
2012,Canada,Wildfire,1.3,18,1040000.0,14.0,161200.0,70.73,54.0
2012,Canada,Storm Surge,3.9,12,2730000.0,3.0,423150.0,97.56,57.0
2012,United States,Wildfire,5.5,6,4400000.0,1.0,682000.0,100.0,23.0
2012,Nigeria,Extreme Heat,3.1,124,310000.0,40.0,48050.0,7.32,50.0
2013,Brazil,Landslide,3.1,127,200000.0,41.0,31000.0,4.88,168.0
2013,Peru,Landslide,2.5,48,1000000.0,19.0,155000.0,58.54,297.0
2013,New Zealand,Volcanic Eruption,4.7,56,470000.0,12.0,72850.0,75.61,38.0
2013,Canada,Tornado,2.6,57,260000.0,22.0,40300.0,51.22,39.0
2013,Mexico,Extreme Heat,1.0,14,100000.0,14.0,15500.0,70.73,58.0
2013,Canada,Extreme Cold,1.4,34,140000.0,24.0,21700.0,46.34,7.0
2013,Canada,Wildfire,3.2,13,2560000.0,4.0,396800.0,95.12,30.0
2013,South Africa,Flood,2.2,18,1100000.0,8.0,170500.0,85.37,878.0
2013,Nigeria,Flood,3.4,116,1700000.0,34.0,263500.0,21.95,743.0
