year,country,disaster_type,severity_index,casualties,economic_loss,response_hours,aid_amount,response_score,recovery_days
2021,Canada,Flood,8.8,26,"€5,280,000.00",3.00,"€834,240.00",97.56,36.00
2021,Mexico,Flood,3.7,26,"€2,220,000.00",7.00,"€350,760.00",87.80,225.00
2021,United States,Wildfire,1.5,20,"€1,200,000.00",13.00,"€189,600.00",73.17,32.00
2021,Canada,Landslide,1.2,10,"€120,000.00",8.00,"€18,960.00",85.37,52.00
2021,United States,Extreme Cold,2.7,8,"€270,000.00",3.00,"€42,660.00",97.56,49.00
2021,Canada,Extreme Cold,1.1,2,"€110,000.00",2.00,"€17,380.00",100.00,34.00
2021,Mexico,Cyclone,6.4,32,"€640,000.00",5.00,"€101,120.00",92.68,65.00
2021,United States,Storm Surge,1.3,1,"€910,000.00",1.00,"€143,780.00",100.00,40.00
2021,Turkey,Flood,2.8,14,"€1,400,000.00",5.00,"€221,200.00",92.68,81.00
2021,South Africa,Drought,1.6,14,"€1,600,000.00",9.00,"€252,800.00",82.93,302.00
2021,Nigeria,Flood,3.1,31,"€1,550,000.00",10.00,"€244,900.00",80.49,1096.00
2021,Nigeria,Flood,3.1,28,"€1,550,000.00",9.00,"€244,900.00",82.93,1145.00
2022,Brazil,Wildfire,3,174,"€1,110,000.00",58.00,"€175,380.00",0.00,160.00
2022,Brazil,Flood,2,60,"€700,000.00",30.00,"€110,600.00",31.71,118.00
2022,Australia,Wildfire,3.4,31,"€340,000.00",9.00,"€53,720.00",82.93,36.00
2022,Australia,Wildfire,1.6,27,"€160,000.00",17.00,"€25,280.00",63.41,12.00
2022,Australia,Volcanic Eruption,2.2,15,"€220,000.00",7.00,"€34,760.00",87.80,35.00
2022,Australia,Drought,1.8,7,"€1,800,000.00",4.00,"€284,400.00",95.12,44.00
2022,Australia,Volcanic Eruption,1.1,7,"€110,000.00",6.00,"€17,380.00",90.24,59.00
2022,Australia,Extreme Heat,2.9,44,"€290,000.00",15.00,"€45,820.00",68.29,53.00
2022,New Zealand,Volcanic Eruption,3,9,"€300,000.00",3.00,"€47,400.00",97.56,8.00
2022,New Zealand,Wildfire,1,7,"€100,000.00",7.00,"€15,800.00",87.80,22.00
2022,Mexico,Flood,3.4,58,"€2,040,000.00",17.00,"€322,320.00",63.41,215.00
2022,Canada,Extreme Cold,0.1,1,"€10,000.00",8.00,"€1,580.00",85.37,42.00
2022,Canada,Extreme Cold,4,16,"€400,000.00",4.00,"€63,200.00",95.12,10.00
2022,United States,Cyclone,6,6,"€600,000.00",1.00,"€94,800.00",100.00,49.00
2022,Mexico,Extreme Heat,1.4,3,"€140,000.00",2.00,"€22,120.00",100.00,70.00
2022,Nigeria,Drought,2.4,98,"€2,400,000.00",41.00,"€379,200.00",4.88,563.00
2023,Brazil,Landslide,5.6,73,"€2,240,000.00",13.00,"€353,920.00",73.17,115.00
2023,New Zealand,Storm Surge,2,12,"€600,000.00",6.00,"€94,800.00",90.24,23.00
2023,New Zealand,Earthquake,3.1,3,"€6,200,000.00",1.00,"€979,600.00",100.00,29.00
2023,Mexico,Drought,2.6,57,"€3,120,000.00",22.00,"€492,960.00",51.22,91.00
2023,United States,Tornado,6,24,"€600,000.00",4.00,"€94,800.00",95.12,12.00
2023,United States,Wildfire,8.2,16,"€6,560,000.00",2.00,"€1,036,480.00",100.00,27.00
2023,Mexico,Cyclone,5,5,"€500,000.00",1.00,"€79,000.00",100.00,53.00
2023,United States,Extreme Cold,5,15,"€500,000.00",3.00,"€79,000.00",97.56,47.00
2023,Nigeria,Flood,2.5,43,"€1,250,000.00",17.00,"€197,500.00",63.41,853.00
2024,Chile,Earthquake,0.3,4,"€540,000.00",12.00,"€85,320.00",75.61,115.00
2024,Australia,Drought,2.5,45,"€2,500,000.00",18.00,"€395,000.00",60.98,31.00
2024,Australia,Drought,3.2,3,"€3,200,000.00",1.00,"€505,600.00",100.00,26.00
2024,New Zealand,Landslide,1.2,7,"€120,000.00",6.00,"€18,960.00",90.24,36.00
2024,New Zealand,Flood,0.9,5,"€450,000.00",5.00,"€71,100.00",92.68,38.00
2024,Australia,Extreme Heat,3.9,8,"€390,000.00",2.00,"€61,620.00",100.00,16.00
2024,Mexico,Drought,2.6,62,"€3,120,000.00",24.00,"€492,960.00",46.34,74.00
2024,Canada,Wildfire,2.6,31,"€2,080,000.00",12.00,"€328,640.00",75.61,9.00
2024,Canada,Wildfire,2.2,9,"€1,760,000.00",4.00,"€278,080.00",95.12,46.00
2024,Mexico,Earthquake,0.7,6,"€1,750,000.00",8.00,"€276,500.00",85.37,178.00
2024,Canada,Wildfire,0.8,3,"€640,000.00",4.00,"€101,120.00",95.12,28.00
2024,Mexico,Extreme Heat,0.1,2,"€10,000.00",16.00,"€1,580.00",65.85,35.00
2024,Mexico,Extreme Heat,0.5,5,"€50,000.00",10.00,"€7,900.00",80.49,50.00
2024,Nigeria,Drought,0.3,12,"€300,000.00",40.00,"€47,400.00",7.32,492.00
2016,Indonesia,Extreme Heat,3.4,61,"€269,385.40",18.00,"€42,552.45",60.98,41.00
2019,Philippines,Extreme Heat,1.6,19,"€40,472.00",12.00,"€6,392.32",75.61,74.00
1990,China,Drought,2.6,86,"€162,237.00",33.00,"€25,618.32",24.39,177.00
1998,Indonesia,Storm Surge,1.8,18,"€423,372.60",10.00,"€66,852.72",80.49,150.00
2018,India,Storm Surge,2.2,13,"€285,694.20",6.00,"€45,109.47",90.24,95.00
2017,Bangladesh,Extreme Heat,2.3,18,"€60,586.60",8.00,"€2,194.00",85.37,51.00
2021,China,Storm Surge,3,21,"€520,609.00",7.00,"€82,185.84",87.80,108.00
2007,Philippines,Extreme Heat,3.1,28,"€305,691.00",9.00,"€48,256.52",82.93,42.00
2007,Philippines,Cyclone,5,65,"€491,440.00",13.00,"€77,576.27",73.17,40.00
2016,India,Storm Surge,5.2,52,"€1,303,292.00",10.00,"€205,703.68",80.49,111.00
2013,China,Cyclone,1.5,5,"€47,628.00",3.00,"€9,381.00",97.56,47.00
2022,Turkey,Flood,1.9,17,"€344,328.00",9.00,"€54,342.06",82.93,143.00
2005,Japan,Earthquake,3.6,50,"€5,098,817.00",14.00,"€804,680.63",70.73,13.00
2019,China,Extreme Heat,4,8,"€118,920.00",2.00,"€18,766.28",100.00,56.00
2007,Turkey,Wildfire,2.2,33,"€142,249.80",15.00,"€22,446.22",68.29,82.00
2000,China,Landslide,0.3,13,"€18,093.60",44.00,"€2,854.92",0.00,48.00
2021,China,Cyclone,1.8,41,"€103,491.00",23.00,"€16,328.04",48.78,47.00
2010,Turkey,Earthquake,5.6,90,"€10,492,064.00",16.00,"€1,655,147.78",65.85,224.00
2021,India,Flood,0.2,2,"€32,889.00",10.00,"€5,187.77",80.49,107.00
2002,China,Storm Surge,3.4,238,"€193,836.00",70.00,"€30,567.08",0.00,81.00
2004,Bangladesh,Cyclone,8.9,383,"€472,153.90",43.00,"€74,436.53",0.00,19.00
2000,Bangladesh,Tornado,3,189,"€228,678.00",63.00,"€36,050.22",0.00,94.00
2020,Bangladesh,Extreme Heat,5.5,11,"€394,108.00",2.00,"€62,116.56",100.00,52.00
2024,Turkey,Wildfire,2.5,13,"€39,515.00",5.00,"€6,389.00",92.68,164.00
2007,Indonesia,Extreme Heat,3.4,27,"€256,045.00",8.00,"€40,336.98",85.37,25.00
2004,Indonesia,Volcanic Eruption,4.7,47,"€466,710.00",10.00,"€73,513.24",80.49,107.00
2010,Bangladesh,Flood,6,30,"€1,326,792.00",5.00,"€208,957.80",92.68,134.00
2002,Japan,Cyclone,1.3,5,"€35,249.50",4.00,"€5,871.00",95.12,29.00
2000,India,Drought,1.4,25,"€26,533.00",18.00,"€4,742.00",60.98,94.00
2017,India,Earthquake,0.5,1,"€917,101.00",2.00,"€144,391.68",100.00,319.00
2022,Philippines,Extreme Heat,2.1,21,"€133,620.90",10.00,"€21,036.98",80.49,86.00
2020,Bangladesh,Flood,3.4,99,"€1,537,786.00",29.00,"€242,085.07",34.15,137.00
2020,Indonesia,Earthquake,6.7,114,"€13,326,058.80",17.00,"€2,097,730.09",63.41,451.00
2014,Japan,Earthquake,0.9,7,"€308,180.70",8.00,"€48,496.04",85.37,30.00
1997,Turkey,Wildfire,1.7,17,"€50,000.40",10.00,"€7,784.00",80.49,107.00
2024,Indonesia,Storm Surge,0.9,11,"€242,997.30",12.00,"€38,226.38",75.61,157.00
2009,China,Earthquake,1.4,11,"€423,985.00",8.00,"€66,692.16",85.37,77.00
2007,India,Landslide,3.1,40,"€307,671.90",13.00,"€48,393.69",73.17,132.00
2018,Indonesia,Landslide,1.4,7,"€113,222.20",5.00,"€17,807.63",92.68,97.00
2005,Bangladesh,Tornado,4.2,231,"€412,582.80",55.00,"€64,886.91",0.00,148.00
2017,Bangladesh,Flood,1.8,95,"€645,044.00",53.00,"€101,440.65",0.00,169.00
2021,Philippines,Cyclone,1.9,32,"€117,311.70",17.00,"€18,441.39",63.41,74.00
2004,Japan,Earthquake,0.1,2,"€181,618.90",15.00,"€28,549.15",68.29,14.00
1998,Bangladesh,Flood,4.5,612,"€1,567,528.00",136.00,"€246,376.57",0.00,152.00
2017,Bangladesh,Extreme Heat,3.5,158,"€90,446.00",45.00,"€14,214.31",0.00,68.00
2022,Japan,Tsunami,2.5,30,"€159,055.00",12.00,"€24,992.07",75.61,11.00
2019,Turkey,Earthquake,5.2,57,"€4,788,862.00",11.00,"€752,416.20",78.05,176.00
2005,Japan,Earthquake,0.5,4,"€326,554.00",7.00,"€51,302.88",87.80,15.00
2020,Bangladesh,Landslide,1.4,57,"€50,661.80",41.00,"€5,045.00",4.88,130.00
2007,China,Earthquake,4.6,133,"€2,899,012.00",29.00,"€455,403.97",34.15,32.00
1997,Turkey,Landslide,1.3,7,"€40,697.80",5.00,"€2,903.00",92.68,38.00
2023,Bangladesh,Flood,2.5,98,"€841,281.00",39.00,"€132,121.33",9.76,151.00
1990,United States,Wildfire,6.9,117,"€120,000.00",17.00,"€18,840.00",63.41,26.00
1993,Brazil,Landslide,4.6,133,"€170,000.00",29.00,"€26,690.00",34.15,152.00
1993,Chile,Wildfire,2.2,101,"€2,800,000.00",46.00,"€439,600.00",0.00,149.00
1993,Chile,Landslide,2.7,62,"€1,080,000.00",23.00,"€169,560.00",48.78,86.00
1995,Chile,Wildfire,3,141,"€5,600,000.00",47.00,"€879,200.00",0.00,52.00
1995,Chile,Drought,3.5,119,"€900,000.00",34.00,"€141,300.00",21.95,75.00
1997,United States,Storm Surge,4,48,"€2,800,000.00",12.00,"€439,600.00",75.61,55.00
1997,South Africa,Drought,4.2,38,"€710,000.00",9.00,"€111,470.00",82.93,233.00
1998,Brazil,Landslide,3.2,90,"€3,400,000.00",28.00,"€533,800.00",36.59,160.00
1998,Australia,Wildfire,3.9,51,"€390,000.00",13.00,"€61,230.00",73.17,29.00
1998,Mexico,Extreme Heat,2.9,93,"€10,000.00",32.00,"€1,570.00",26.83,50.00
2000,Mexico,Cyclone,5,80,"€840,000.00",16.00,"€131,880.00",65.85,44.00
2000,South Africa,Flood,4.9,25,"€840,000.00",5.00,"€131,880.00",92.68,602.00
2000,Nigeria,Storm Surge,2.6,146,"€2,400,000.00",56.00,"€376,800.00",0.00,306.00
2001,Australia,Earthquake,1,1,"€2,000,000.00",1.00,"€314,000.00",100.00,27.00
2001,Canada,Storm Surge,1.9,6,"€1,330,000.00",3.00,"€208,810.00",97.56,46.00
2002,Chile,Tsunami,4.7,221,"€420,000.00",47.00,"€65,940.00",0.00,229.00
2002,Brazil,Flood,3.9,101,"€280,000.00",26.00,"€43,960.00",41.46,156.00
2002,Chile,Landslide,3.1,68,"€1,240,000.00",22.00,"€194,680.00",51.22,127.00
2002,Canada,Wildfire,2.4,12,"€1,920,000.00",5.00,"€301,440.00",92.68,30.00
2002,South Africa,Flood,2.7,27,"€200,000.00",10.00,"€31,400.00",80.49,369.00
2003,Chile,Wildfire,0.9,34,"€450,000.00",38.00,"€70,650.00",12.20,57.00
2003,Australia,Drought,0.4,8,"€400,000.00",20.00,"€62,800.00",56.10,19.00
2003,Australia,Wildfire,0.5,4,"€50,000.00",8.00,"€7,850.00",85.37,24.00
2003,United States,Wildfire,3.6,47,"€2,880,000.00",13.00,"€452,160.00",73.17,24.00
2003,Mexico,Flood,1.3,10,"€780,000.00",8.00,"€122,460.00",85.37,95.00
2003,Mexico,Drought,0.4,1,"€480,000.00",3.00,"€75,360.00",97.56,75.00
2004,Nigeria,Flood,0.2,11,"€50,000.00",57.00,"€7,850.00",0.00,1188.00
2005,Peru,Earthquake,5.9,94,"€5,000,000.00",16.00,"€785,000.00",65.85,313.00
2005,Australia,Wildfire,0.8,4,"€80,000.00",5.00,"€12,560.00",92.68,25.00
2005,Mexico,Cyclone,3.7,89,"€370,000.00",24.00,"€58,090.00",46.34,31.00
2005,Mexico,Drought,4,64,"€4,800,000.00",16.00,"€753,600.00",65.85,65.00
2005,United States,Cyclone,4.5,14,"€450,000.00",3.00,"€70,650.00",97.56,7.00
2005,Congo,Landslide,2,32,"€700,000.00",16.00,"€109,900.00",65.85,885.00
2005,Nigeria,Flood,2.3,58,"€1,150,000.00",25.00,"€180,550.00",43.90,460.00
2006,Chile,Extreme Cold,2.8,34,"€280,000.00",12.00,"€43,960.00",75.61,53.00
2006,Brazil,Earthquake,2.5,48,"€4,500,000.00",19.00,"€706,500.00",58.54,770.00
2006,Chile,Drought,1,14,"€900,000.00",14.00,"€141,300.00",70.73,170.00
2006,United States,Tornado,5.7,23,"€570,000.00",4.00,"€89,490.00",95.12,34.00
2006,United States,Earthquake,2.4,17,"€6,000,000.00",7.00,"€942,000.00",87.80,21.00
2006,South Africa,Flood,1,11,"€500,000.00",11.00,"€78,500.00",78.05,627.00
2007,Brazil,Flood,3.5,42,"€1,225,000.00",12.00,"€192,325.00",75.61,123.00
2007,New Zealand,Volcanic Eruption,3.5,49,"€350,000.00",14.00,"€54,950.00",70.73,11.00
2007,United States,Extreme Cold,2,16,"€200,000.00",8.00,"€31,400.00",85.37,58.00
2007,South Africa,Drought,3.4,48,"€3,400,000.00",14.00,"€533,800.00",70.73,199.00
2007,Congo,Landslide,3.6,43,"€360,000.00",12.00,"€56,520.00",75.61,569.00
2007,Nigeria,Drought,3,90,"€3,000,000.00",30.00,"€471,000.00",31.71,658.00
2007,Nigeria,Flood,5,85,"€2,500,000.00",17.00,"€392,500.00",63.41,836.00
2007,South Africa,Landslide,2.3,101,"€230,000.00",44.00,"€36,110.00",0.00,213.00
2007,Nigeria,Drought,0.9,32,"€900,000.00",35.00,"€141,300.00",19.51,515.00
2008,Brazil,Drought,2.6,96,"€1,250,000.00",37.00,"€196,250.00",14.63,146.00
2008,Brazil,Landslide,4.8,82,"€1,920,000.00",17.00,"€301,440.00",63.41,139.00
2008,Australia,Wildfire,0.2,0,"€20,000.00",1.00,"€3,140.00",100.00,46.00
2008,United States,Storm Surge,8.1,49,"€5,670,000.00",6.00,"€890,190.00",90.24,7.00
2008,Mexico,Cyclone,4.8,96,"€480,000.00",20.00,"€75,360.00",56.10,58.00
2008,Mexico,Cyclone,1,3,"€100,000.00",3.00,"€15,700.00",97.56,27.00
2008,United States,Flood,0.4,1,"€240,000.00",3.00,"€37,680.00",97.56,18.00
2009,New Zealand,Drought,1.5,3,"€1,500,000.00",2.00,"€235,500.00",100.00,25.00
2009,United States,Flood,5,10,"€3,000,000.00",2.00,"€471,000.00",100.00,13.00
2009,South Africa,Landslide,1.7,71,"€170,000.00",42.00,"€26,690.00",2.44,345.00
2009,South Africa,Drought,0.7,5,"€700,000.00",7.00,"€109,900.00",87.80,236.00
2010,Peru,Landslide,1.8,36,"€720,000.00",20.00,"€113,040.00",56.10,332.00
2010,Brazil,Drought,2.2,26,"€1,980,000.00",12.00,"€310,860.00",75.61,174.00
2010,Chile,Tsunami,1.2,6,"€120,000.00",5.00,"€18,840.00",92.68,170.00
2010,Brazil,Landslide,0.3,4,"€120,000.00",14.00,"€18,840.00",70.73,93.00
2010,Australia,Wildfire,0.4,2,"€40,000.00",5.00,"€6,280.00",92.68,57.00
2010,United States,Wildfire,2.4,41,"€1,920,000.00",17.00,"€301,440.00",63.41,23.00
2010,United States,Cyclone,2.3,16,"€230,000.00",7.00,"€36,110.00",87.80,10.00
2010,United States,Extreme Cold,2.9,6,"€290,000.00",2.00,"€45,530.00",100.00,38.00
2010,Mexico,Extreme Heat,2.1,34,"€210,000.00",16.00,"€32,970.00",65.85,47.00
2010,United States,Cyclone,5.6,28,"€560,000.00",5.00,"€87,920.00",92.68,15.00
2010,Canada,Wildfire,2.3,9,"€1,840,000.00",4.00,"€288,880.00",95.12,7.00
2010,United States,Storm Surge,1.4,3,"€980,000.00",2.00,"€153,860.00",100.00,46.00
2010,Nigeria,Drought,2.4,24,"€2,400,000.00",10.00,"€376,800.00",80.49,296.00
2011,New Zealand,Landslide,1.4,11,"€140,000.00",8.00,"€21,980.00",85.37,43.00
2011,New Zealand,Drought,0.6,2,"€600,000.00",4.00,"€94,200.00",95.12,37.00
2011,Canada,Extreme Cold,0.1,3,"€10,000.00",30.00,"€1,570.00",31.71,32.00
2011,United States,Cyclone,1.9,6,"€190,000.00",3.00,"€29,830.00",97.56,23.00
2011,United States,Extreme Heat,8.5,17,"€850,000.00",2.00,"€133,450.00",100.00,59.00
2011,Nigeria,Extreme Heat,1.1,40,"€110,000.00",36.00,"€17,270.00",17.07,63.00
2012,United States,Wildfire,4,52,"€3,200,000.00",13.00,"€502,400.00",73.17,48.00
2012,Canada,Storm Surge,2.3,39,"€1,610,000.00",17.00,"€252,770.00",63.41,31.00
2012,Canada,Storm Surge,3.5,32,"€2,450,000.00",9.00,"€384,650.00",82.93,34.00
2012,United States,Extreme Heat,5,25,"€500,000.00",5.00,"€78,500.00",92.68,22.00
2012,South Africa,Wildfire,0.4,6,"€40,000.00",14.00,"€6,280.00",70.73,247.00
2013,Australia,Tornado,3.9,27,"€390,000.00",7.00,"€61,230.00",87.80,7.00
2013,New Zealand,Wildfire,2.3,23,"€230,000.00",10.00,"€36,110.00",80.49,27.00
2013,Mexico,Volcanic Eruption,1.5,39,"€150,000.00",26.00,"€23,550.00",41.46,81.00
2013,United States,Wildfire,0.6,1,"€480,000.00",1.00,"€75,360.00",100.00,41.00
2013,South Africa,Landslide,0.6,3,"€60,000.00",5.00,"€9,420.00",92.68,307.00
2013,Nigeria,Extreme Heat,1.8,83,"€180,000.00",46.00,"€28,260.00",0.00,45.00
2014,Brazil,Landslide,3.9,23,"€1,560,000.00",6.00,"€244,920.00",90.24,168.00
2014,Brazil,Landslide,0.7,13,"€280,000.00",18.00,"€43,960.00",60.98,161.00
2014,Australia,Wildfire,3.3,23,"€330,000.00",7.00,"€51,810.00",87.80,42.00
2014,South Africa,Drought,2.6,16,"€2,600,000.00",6.00,"€408,200.00",90.24,194.00
2014,Nigeria,Cyclone,0.3,3,"€30,000.00",11.00,"€4,710.00",78.05,70.00
2015,Brazil,Flood,2.9,58,"€1,015,000.00",20.00,"€159,355.00",56.10,141.00
2015,Chile,Storm Surge,1.3,35,"€130,000.00",27.00,"€20,410.00",39.02,162.00
2015,Chile,Storm Surge,2,26,"€200,000.00",13.00,"€31,400.00",73.17,179.00
2015,Australia,Wildfire,2.5,43,"€250,000.00",17.00,"€39,250.00",63.41,36.00
2015,United States,Wildfire,3.1,37,"€2,480,000.00",12.00,"€389,360.00",75.61,19.00
2015,United States,Cyclone,4.8,24,"€480,000.00",5.00,"€75,360.00",92.68,55.00
2015,Mexico,Earthquake,0.6,14,"€1,500,000.00",23.00,"€235,500.00",48.78,88.00
2015,Nigeria,Drought,0.3,3,"€300,000.00",9.00,"€47,100.00",82.93,436.00
2015,Nigeria,Extreme Heat,3.3,13,"€330,000.00",4.00,"€51,810.00",95.12,42.00
2016,Brazil,Flood,3.7,174,"€260,000.00",47.00,"€40,820.00",0.00,178.00
2016,Chile,Tsunami,7.1,170,"€300,000.00",24.00,"€47,100.00",46.34,39.00
2016,Australia,Cyclone,3.2,29,"€320,000.00",9.00,"€50,240.00",82.93,32.00
2016,Mexico,Drought,3.3,43,"€3,960,000.00",13.00,"€621,720.00",73.17,40.00
2016,United States,Storm Surge,6.8,34,"€4,760,000.00",5.00,"€747,320.00",92.68,27.00
2016,Mexico,Extreme Heat,2.8,50,"€280,000.00",18.00,"€43,960.00",60.98,38.00
2016,Canada,Extreme Cold,0.7,1,"€70,000.00",1.00,"€10,990.00",100.00,22.00
2016,Mexico,Earthquake,3.7,15,"€9,250,000.00",4.00,"€1,452,250.00",95.12,171.00
2017,Brazil,Landslide,5.7,251,"€8,600,000.00",44.00,"€1,350,200.00",0.00,135.00
2017,Chile,Tsunami,5,35,"€500,000.00",7.00,"€78,500.00",87.80,248.00
2017,New Zealand,Landslide,0.9,14,"€90,000.00",15.00,"€14,130.00",68.29,36.00
2017,Mexico,Earthquake,1.8,23,"€4,500,000.00",13.00,"€706,500.00",73.17,80.00
2017,United States,Extreme Cold,2.5,3,"€250,000.00",1.00,"€39,250.00",100.00,15.00
2017,Mexico,Flood,1.2,5,"€720,000.00",4.00,"€113,040.00",95.12,34.00
2017,United States,Flood,0.5,3,"€300,000.00",5.00,"€47,100.00",92.68,36.00
2018,Chile,Wildfire,0.2,2,"€100,000.00",8.00,"€15,700.00",85.37,136.00
2018,United States,Landslide,7.2,36,"€720,000.00",5.00,"€113,040.00",92.68,15.00
2018,Canada,Extreme Cold,2.5,28,"€250,000.00",11.00,"€39,250.00",78.05,29.00
2018,United States,Tornado,1.2,2,"€120,000.00",2.00,"€18,840.00",100.00,30.00
2018,South Africa,Drought,1.2,5,"€1,200,000.00",4.00,"€188,400.00",95.12,183.00
2018,Nigeria,Storm Surge,2.8,8,"€840,000.00",3.00,"€131,880.00",97.56,633.00
2019,Chile,Wildfire,0.8,1,"€400,000.00",1.00,"€62,800.00",100.00,112.00
2019,Australia,Drought,3.4,41,"€3,400,000.00",12.00,"€533,800.00",75.61,55.00
2019,New Zealand,Landslide,0.7,6,"€70,000.00",9.00,"€10,990.00",82.93,57.00
2019,Australia,Wildfire,2,2,"€200,000.00",1.00,"€31,400.00",100.00,8.00
2019,United States,Flood,3.6,18,"€2,160,000.00",5.00,"€339,120.00",92.68,16.00
2019,Mexico,Cyclone,2.1,6,"€210,000.00",3.00,"€32,970.00",97.56,41.00
2019,South Africa,Wildfire,1.9,8,"€190,000.00",4.00,"€29,830.00",95.12,184.00
2020,Chile,Earthquake,2.8,36,"€5,040,000.00",13.00,"€791,280.00",73.17,150.00
2020,New Zealand,Wildfire,0.2,1,"€20,000.00",6.00,"€3,140.00",90.24,38.00
2020,Mexico,Earthquake,1.8,32,"€4,500,000.00",18.00,"€706,500.00",60.98,62.00
2020,South Africa,Drought,3.3,40,"€3,300,000.00",12.00,"€518,100.00",75.61,279.00
2021,Chile,Tsunami,7.6,167,"€360,000.00",22.00,"€56,520.00",51.22,125.00
2021,Brazil,Landslide,3.4,146,"€240,000.00",43.00,"€37,680.00",0.00,103.00
2021,Chile,Tsunami,5.8,128,"€9,000,000.00",22.00,"€1,413,000.00",51.22,201.00
2021,Chile,Drought,3.1,65,"€2,790,000.00",21.00,"€438,030.00",53.66,124.00
2021,Chile,Storm Surge,1.3,26,"€130,000.00",20.00,"€20,410.00",56.10,148.00
2021,Brazil,Drought,0.4,7,"€360,000.00",18.00,"€56,520.00",60.98,107.00
2021,United States,Wildfire,2.9,23,"€2,320,000.00",8.00,"€364,240.00",85.37,41.00
2021,Mexico,Flood,1.2,12,"€720,000.00",10.00,"€113,040.00",80.49,110.00
2021,Canada,Storm Surge,1.5,2,"€1,050,000.00",1.00,"€164,850.00",100.00,11.00
2021,South Africa,Storm Surge,1.8,18,"€540,000.00",10.00,"€84,780.00",80.49,336.00
2021,Nigeria,Flood,4.3,56,"€2,150,000.00",13.00,"€337,550.00",73.17,1198.00
2021,Congo,Volcanic Eruption,4.7,113,"€470,000.00",24.00,"€73,790.00",46.34,1468.00
2021,Nigeria,Flood,2.5,8,"€1,250,000.00",3.00,"€196,250.00",97.56,563.00
2022,Brazil,Landslide,1.7,46,"€680,000.00",27.00,"€106,760.00",39.02,103.00
2022,Brazil,Extreme Heat,4,192,"€400,000.00",48.00,"€62,800.00",0.00,89.00
2022,Chile,Earthquake,0.4,3,"€720,000.00",7.00,"€113,040.00",87.80,40.00
2022,New Zealand,Volcanic Eruption,1.3,7,"€130,000.00",5.00,"€20,410.00",92.68,24.00
2022,Australia,Drought,0.1,1,"€100,000.00",14.00,"€15,700.00",70.73,35.00
2022,United States,Wildfire,3.8,49,"€3,040,000.00",13.00,"€477,280.00",73.17,26.00
2022,Mexico,Flood,1.8,18,"€1,080,000.00",10.00,"€169,560.00",80.49,52.00
2022,Mexico,Flood,3.9,4,"€2,340,000.00",1.00,"€367,380.00",100.00,233.00
2022,Mexico,Cyclone,5.3,32,"€530,000.00",6.00,"€83,210.00",90.24,39.00
2022,United States,Tornado,2.2,2,"€220,000.00",1.00,"€34,540.00",100.00,13.00
2022,South Africa,Flood,4.7,47,"€2,350,000.00",10.00,"€368,950.00",80.49,630.00
2022,South Africa,Wildfire,1.5,15,"€150,000.00",10.00,"€23,550.00",80.49,238.00
2023,Australia,Wildfire,3,15,"€300,000.00",5.00,"€47,100.00",92.68,33.00
2023,New Zealand,Drought,2.4,12,"€2,400,000.00",5.00,"€376,800.00",92.68,24.00
2023,New Zealand,Storm Surge,2,8,"€600,000.00",4.00,"€94,200.00",95.12,37.00
2023,New Zealand,Earthquake,2.2,7,"€4,400,000.00",3.00,"€690,800.00",97.56,7.00
2023,United States,Tornado,7.2,29,"€720,000.00",4.00,"€113,040.00",95.12,34.00
2023,United States,Landslide,3.9,16,"€390,000.00",4.00,"€61,230.00",95.12,17.00
